NE Report
Save Time: 06/25/2025 00:01:06
User Name:admin


Total 15051 Records

"NE Name,""NE Type"",""NE IP Address"",""NE MAC Address"",""NE ID"",""Software Version"",""Physical Location"",""Create Time"",""Fiber/Cable Count"",""Running Status"",""Subnet"",""Subnet Path"",""Alias"",""Remarks"",""Patch Version List"",""Customized Column"",""LSR ID"",""Maintenance Status"",""Gateway Type"",""Gateway"",""Optical NE"",""Subrack Type"",""Conference Call"",""Orderwire Phone"",""NE Subtype"""
"A3532-RTN2661145_YAYLADA_AVM,""OptiX RTN 950A"",""10.209.32.213"",""50-6F-77-EB-C4-D5"","" 13-1145"",""V100R023C10SPC200"",""-"",""05/09/2018 08:51:16"",""4"",""Normal"",""D884-RTN2661390_BALIKESIR_TR_KULE"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BALIKESİR/BALIIKESIR_MERKEZ/D884-RTN2661390_BALIKESIR_TR_KULE"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""D884-RTN2661390_BALIKESIR_TR_KULE"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950A"""
"M2785-RTN4622525_CUKURCAYIR_IHLAMUR,""OptiX RTN 905"",""10.210.125.21"",""48-46-FB-9B-BE-2A"","" 17-2525"",""V100R020C10SPC500"",""-"",""07/24/2015 16:48:02"",""2"",""Normal"",""TRABZON_UNIVERSITE"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Trabzon/TRABZON_UNIVERSITE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""B6319-RTN4622505_TRABZON_UNIVERSITE"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"K3389-RTN4622518_TRABZON_PELITLI,""OptiX RTN 950"",""10.210.125.14"",""28-6E-D4-50-F0-1A"","" 17-2518"",""V100R020C10SPC500"",""-"",""10/22/2014 17:32:57"",""3"",""Normal"",""TRABZON_UNIVERSITE"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Trabzon/TRABZON_UNIVERSITE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""B6319-RTN4622505_TRABZON_UNIVERSITE"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950"""
"M2764-RTN4622632_MACKA_AKARSU,""OptiX RTN 905"",""10.210.125.132"",""48-46-FB-9C-A3-6F"","" 17-2632"",""V100R020C10SPC500"",""-"",""12/31/2015 13:10:34"",""1"",""Normal"",""BOZTEPE"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Trabzon/BOZTEPE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""6304-RTN4622629_KARLIKTEPE"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"T-CUS2824-RTN2420484_CUSTOMER_ARCUM_ILETISIM,""OptiX RTN 905"",""10.209.22.2"",""B4-43-26-7B-DA-1B"","" 15-484"",""V100R023C10SPC200"",""-"",""01/03/2020 15:58:17"",""1"",""Normal"",""ANTALYA"",""ROOT/RTN_SUBNET/VDF_NET/VDF_NET_AKDENIZ(ANTALYA)/ANTALYA"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""D2273-RTN2420795_TOROS_MAH_2"",""-"",""Subrack Type IV"",""-"",""-"",""OptiX RTN 905"""
"T-T070294-RTN4524136_TEIAS_FATSA_KURTULUS_D.146,""OptiX RTN 380"",""10.210.98.134"",""-"","" 17-4136"",""V100R007C00SPC200"",""-"",""10/18/2017 15:32:37"",""1"",""Normal"",""FATSA_KURTULUS"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/FATSA_KURTULUS"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""A5788-RTN4524131_FATSA_KURTULUS"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 380"""
"Y6698-RTN2463463_ISPARTA_SANAYI_MAH,""OptiX RTN 950"",""10.209.5.4"",""78-1D-BA-2F-ED-34"","" 15-3463"",""V100R020C10SPC500"",""-"",""05/09/2018 13:11:32"",""1"",""Normal"",""ISPARTA"",""ROOT/RTN_SUBNET/AKDENIZ(ANTALYA)/ISPARTA"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""4769-RTN2463303_BINBIREVLER"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950"""
"M2742-RTN4622633_MACKA_YAZLIK,""OptiX RTN 950A"",""10.210.125.133"",""48-46-FB-A4-5D-F0"","" 17-2633"",""V100R020C10SPC500"",""-"",""11/03/2015 14:37:41"",""1"",""Normal"",""BOZTEPE"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Trabzon/BOZTEPE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""6304-RTN4622629_KARLIKTEPE"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950A"""
"B6319-RTN4622539_TRABZON_UNIVERSITE,""OptiX RTN 380"",""10.210.125.35"",""-"","" 17-2539"",""V100R007C00SPC200"",""-"",""10/19/2015 16:07:26"",""3"",""Normal"",""TRABZON_UNIVERSITE"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Trabzon/TRABZON_UNIVERSITE"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""B6319-RTN4622505_TRABZON_UNIVERSITE"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 380"""
"K7520-RTN4523508_CAKIRTEPE_HASTANESI,""OptiX RTN 905"",""10.210.99.8"",""10-51-72-20-1A-A0"","" 17-3508"",""V100R020C10SPC500"",""-"",""12/22/2014 17:50:16"",""1"",""Normal"",""UNYE_CAMLIK"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/UNYE_CAMLIK"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""5781-RTN4523501_UNYE_CAMLIK"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"T-CUS5488-RTN2421297_CUSTOMER_ALYA_ANTALYA_1_LIMAN,""OptiX RTN 905"",""10.209.21.2"",""70-2F-35-03-B2-71"","" 15-1297"",""V100R023C10SPC200"",""-"",""06/02/2023 18:27:20"",""1"",""Normal"",""ANTALYA"",""ROOT/RTN_SUBNET/VDF_NET/VDF_NET_AKDENIZ(ANTALYA)/ANTALYA"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""A3300-RTN2421227_ANTALYA_ORMAN"",""-"",""Subrack Type II(2F)"",""-"",""-"",""OptiX RTN 905"""
"T-CUS4385-RTN2420335_CUSTOMER_LONG_BEACH,""OptiX RTN 905"",""10.209.18.131"",""70-2F-35-03-B4-E1"","" 15-335"",""V100R023C10SPC200"",""-"",""06/19/2021 17:19:58"",""2"",""Normal"",""ANTALYA"",""ROOT/RTN_SUBNET/VDF_NET/VDF_NET_AKDENIZ(ANTALYA)/ANTALYA"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""K4087-RTN2420163_ALANYA_TT"",""-"",""Subrack Type II(2F)"",""-"",""-"",""OptiX RTN 905"""
"K4417-RTN22821263_TCDD_KURTKOY_KAVSAK,""OptiX RTN 905"",""10.209.39.4"",""AC-85-3D-A1-61-00"","" 13-21263"",""V100R020C10SPC500"",""-"",""04/06/2015 15:44:32"",""1"",""Normal"",""T-BBBLCM01-RTN2281790_BILECIK_TR_KULE"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BILECIK/T-BBBLCM01-RTN2281790_BILECIK_TR_KULE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""3635-RTN2281790_BOZUYUK_2"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"K5647-RTN4523546_ERBAA_ENGELLI,""OptiX RTN 905"",""10.210.99.46"",""AC-85-3D-A9-51-FD"","" 17-3546"",""V100R020C10SPC500"",""-"",""10/31/2014 20:51:24"",""1"",""Normal"",""UNYE_CAMLIK"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/UNYE_CAMLIK"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""5781-RTN4523501_UNYE_CAMLIK"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"M2530-RTN4524022_FATSA_MEYDAN,""OptiX RTN 905"",""10.210.98.18"",""48-46-FB-9B-B6-A2"","" 17-4022"",""V100R020C10SPC500"",""-"",""12/01/2015 16:48:42"",""1"",""Normal"",""FATSA_KURTULUS"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/FATSA_KURTULUS"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""A5788-RTN4524005_FATSA_KURTULUS"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"A6283-RTN4622634_MACKA_KIREMITLI,""OptiX RTN 950A"",""10.210.125.134"",""48-46-FB-9F-35-24"","" 17-2634"",""V100R020C10SPC500"",""-"",""03/27/2016 16:51:08"",""8"",""Normal"",""BOZTEPE"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Trabzon/BOZTEPE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""6304-RTN4622629_KARLIKTEPE"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950A"""
"2718-RTN2321418_URLA_3_YENI,""OptiX RTN 950A"",""10.209.119.192"",""08-79-8C-58-EE-27"","" 14-1418"",""V100R023C10SPC200"",""-"",""03/08/2025 16:22:58"",""3"",""Normal"",""A2368-RTN4014-URLA_SANAYI"",""ROOT/RTN_SUBNET/EGE(IZMIR)/IZMIR/IZMIR_BATI/A2368-RTN4014-URLA_SANAYI"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""A2368-RTN2324014_URLA_SANAYI"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950A"""
"A3970-RTN224184_CUMHURIYET_MAH,""OptiX RTN 905"",""10.209.46.131"",""68-8F-84-F4-0B-BC"","" 13-184"",""V100R020C10SPC500"",""-"",""05/09/2018 14:17:45"",""2"",""Normal"",""RTN224901"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BURSA/NILUFER/RTN224901"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""G1657-RTN224901_NILUFER_TR"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"M2780-RTN4622524_TRABZON_YALINCAK,""OptiX RTN 950A"",""10.210.125.20"",""48-46-FB-A0-55-E4"","" 17-2524"",""V100R020C10SPC500"",""-"",""06/09/2016 15:20:56"",""6"",""Normal"",""TRABZON_UNIVERSITE"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Trabzon/TRABZON_UNIVERSITE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""B6319-RTN4622505_TRABZON_UNIVERSITE"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950A"""
"C1832-RTN4524135_FATSA_KONAKBASI,""OptiX RTN 380"",""10.210.98.133"",""-"","" 17-4135"",""V100R007C00SPC200"",""-"",""10/18/2017 14:34:35"",""1"",""Normal"",""FATSA_KURTULUS"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/FATSA_KURTULUS"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""A5788-RTN4524131_FATSA_KURTULUS"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 380"""
"Y9803-RTN2321466_SEHIT_KEMAL_ECOSITE,""OptiX RTN 910"",""10.209.119.5"",""28-6E-D4-65-80-37"","" 14-1466"",""V100R006C10SPC610"",""-"",""06/22/2021 12:48:49"",""1"",""Normal"",""2369-RTN1497-ALIAGA_PETKIM"",""ROOT/RTN_SUBNET/EGE(IZMIR)/IZMIR/IZMIR_KUZEY/2369-RTN1497-ALIAGA_PETKIM"",""-"",""-"",""SPH611"",""-"",""-"",""active"",""Non-gateway"",""2369-RTN2321497_ALIAGA_PETKIM"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 910"""
"T-T070269-RTN3620506_CALLUS,""OptiX RTN 905"",""10.210.108.2"",""48-46-FB-9A-B0-A6"","" 17-506"",""V100R020C10SPC500"",""-"",""11/18/2015 21:10:03"",""1"",""Normal"",""SAMSUN_ORGANIZE"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Samsun/SAMSUN_ORGANIZE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""A5931-RTN3620505_SAMSUN_ORGANIZE"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"M2607-RTN4645768_PAZAR_MERDIVENLI,""OptiX RTN 905"",""10.210.102.18"",""48-46-FB-9A-B0-AE"","" 17-5768"",""V100R020C10SPC500"",""-"",""11/28/2015 15:19:05"",""1"",""Normal"",""ARDESEN_FIRTINA_DERESI"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Rize/ARDESEN_FIRTINA_DERESI"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""Y5124-RTN4645767_FINDIKLI_TV"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"K5798-RTN4527742_GOLKOY_KOZOREN,""OptiX RTN 905"",""10.210.99.142"",""48-46-FB-9F-BB-2D"","" 17-7742"",""V100R020C10SPC500"",""-"",""12/09/2015 14:20:59"",""1"",""Offline"",""ULUBEY"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/ULUBEY"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""5793-RTN4523753_ULUBEY"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"K2394-RTN224607_SADIK_AHMET_CAD,""OptiX RTN 910"",""10.209.50.133"",""00-25-9E-B2-35-47"","" 13-607"",""V100R006C10SPC610"",""-"",""09/18/2019 17:11:29"",""1"",""Normal"",""BURSA_OTOGAR"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BURSA/BURSA_OTOGAR"",""-"",""-"",""SPH611"",""-"",""-"",""active"",""Non-gateway"",""3917-RTN224800_BURSA_OTOGAR"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 910"""
"A3904-RTN224629_HACIVAT_MAH,""OptiX RTN 905"",""10.209.48.5"",""08-E8-4F-FB-7C-73"","" 13-629"",""V100R020C10SPC500"",""-"",""04/07/2015 09:35:56"",""1"",""Normal"",""3909-RTN224701_VAKIFKOY-GNE"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BURSA/VAKIFKOY/3909-RTN224701_VAKIFKOY-GNE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""3909-RTN224701_VAKIFKOY"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"K1610-RTN224891_FATIH_MAH_2,""OptiX RTN 905"",""10.209.50.134"",""68-8F-84-F3-27-30"","" 13-891"",""V100R020C10SPC500"",""-"",""09/18/2019 17:11:15"",""1"",""Normal"",""BURSA_OTOGAR"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BURSA/BURSA_OTOGAR"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""3917-RTN224800_BURSA_OTOGAR"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"T-CUS9584-RTN2243777_CUSTOMER_ERYILMAZ_PAZARLAMA_GEMLIK,""OptiX RTN 905"",""10.209.45.186"",""08-E8-4F-FE-DD-88"","" 13-3777"",""V100R020C10SPC500"",""-"",""10/02/2024 17:21:42"",""1"",""Normal"",""A3793-RTN224287_GEMLIK_HISAR"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BURSA/GEMLIK/A3793-RTN224287_GEMLIK_HISAR"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""A3793-RTN224287_GEMLIK_HISAR"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"A5596-RTN2523566_KOTEKLI,""OptiX RTN 950A"",""10.209.162.67"",""50-6F-77-EB-C3-07"","" 14-3566"",""V100R023C10SPC200"",""-"",""05/09/2018 14:37:42"",""5"",""Normal"",""K9030-RTN3600_MUGLA_MERKEZ_BSC"",""ROOT/RTN_SUBNET/EGE(IZMIR)/MUGLA/MUGLA_MERKEZ/K9030-RTN3600_MUGLA_MERKEZ_BSC"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""K9030-RTN2523600_MUGLA_MERKEZ_BSC"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950A"""
"C1641-RTN224570_YESILOVA_3,""OptiX RTN 950"",""10.209.50.135"",""28-6E-D4-0D-4F-EF"","" 13-570"",""V100R020C10SPC500"",""-"",""09/18/2019 17:10:59"",""2"",""Normal"",""BURSA_OTOGAR"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BURSA/BURSA_OTOGAR"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""3917-RTN224800_BURSA_OTOGAR"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950"""
"T-CUS4479-RTN2362563_CUSTOMER_ICENGIL_PETROL,""OptiX RTN 905"",""10.174.139.249"",""C8-C4-65-F1-9F-E9"","" 14-2563"",""V100R023C10SPC200"",""-"",""06/22/2021 12:50:59"",""1"",""Normal"",""MANISA _YENIKOY"",""ROOT/RTN_SUBNET/EGE(IZMIR)/MANISA/MANISA _YENIKOY"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""A5476-RTN2362541_MANISA_YENIKOY"",""-"",""Subrack Type II(2F)"",""-"",""-"",""OptiX RTN 905"""
"K5638-RTN4645769_FINDIKLI_KIYICIK,""OptiX RTN 910"",""10.210.102.19"",""00-25-9E-B3-9A-D3"","" 17-5769"",""V100R006C10SPC610"",""-"",""04/01/2015 17:15:06"",""1"",""Normal"",""ARDESEN_FIRTINA_DERESI"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Rize/ARDESEN_FIRTINA_DERESI"",""-"",""-"",""SPH611"",""-"",""-"",""active"",""Non-gateway"",""Y5124-RTN4645767_FINDIKLI_TV"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 910"""
"K1551-RTN2422178_BEYSEHIR_UNIVERSITE,""OptiX RTN 950A"",""10.209.9.130"",""34-B3-54-50-4B-A3"","" 15-2178"",""V100R023C10SPC200"",""-"",""09/18/2019 15:26:38"",""1"",""Normal"",""BEYSEHIR"",""ROOT/RTN_SUBNET/AKDENIZ(ANTALYA)/KONYA/BEYSEHIR"",""-"",""-"",""-"",""-"",""5.5.5.5"",""active"",""Non-gateway"",""K9613-RTN3322179_BEYSEHIR_BLD"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950A"""
"A5808-RTN4523764_GOLKOY_DAMARLI,""OptiX RTN 950"",""10.210.99.140"",""1C-20-DB-AE-BC-A1"","" 17-3764"",""V100R023C10SPC200"",""-"",""12/26/2022 14:26:04"",""7"",""Normal"",""ULUBEY"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/ULUBEY"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""5793-RTN4523753_ULUBEY"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950"""
"Y5372-RTN3587063_AMASYA_HAVUZ,""OptiX RTN 950"",""10.210.83.63"",""78-1D-BA-30-4E-C0"","" 17-7063"",""V100R020C10SPC500"",""-"",""07/25/2020 15:42:04"",""1"",""Normal"",""Amasya"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Amasya"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""3158-RTN3587001_AMASYA_CAKALLAR"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950"""
"B5966-RTN3621332_ATAKUM_ESMEKAYA,""OptiX RTN 380"",""10.210.109.10"",""-"","" 17-1332"",""V100R007C00SPC200"",""-"",""01/15/2016 16:58:19"",""3"",""Normal"",""ATAKUM_ESMEKAYA"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Samsun/ATAKUM_ESMEKAYA"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""B5966-RTN3621323_ATAKUM_ESMEKAYA"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 380"""
"5998-RTN3621326_ATAKUM_TT,""OptiX RTN 380"",""10.210.109.4"",""-"","" 17-1326"",""V100R007C00SPC200"",""-"",""01/15/2016 17:04:04"",""1"",""Normal"",""ATAKUM_ESMEKAYA"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Samsun/ATAKUM_ESMEKAYA"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""B5966-RTN3621323_ATAKUM_ESMEKAYA"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 380"""
"6296-RTN4622635_ESIROGLU,""OptiX RTN 310"",""10.210.125.135"",""-"","" 17-2635"",""V100R001C01SPC100"",""-"",""11/29/2016 17:55:03"",""1"",""Normal"",""BOZTEPE"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Trabzon/BOZTEPE"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""6304-RTN4622629_KARLIKTEPE"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 310"""
"K7102-RTN4524166_FATSA_HASTANE,""OptiX RTN 950"",""10.210.98.164"",""28-6E-D4-E8-22-04"","" 17-4166"",""V100R020C10SPC500"",""-"",""04/03/2015 17:51:37"",""1"",""Normal"",""FATSA_KURTULUS"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/FATSA_KURTULUS"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""A5788-RTN4524131_FATSA_KURTULUS"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950"""
"K5268-RTN4523514_UNYE_IPEKYOLU_MAH,""OptiX RTN 905"",""10.210.99.14"",""20-0B-C7-91-F6-EA"","" 17-3514"",""V100R020C10SPC500"",""-"",""05/28/2014 18:46:43"",""1"",""Normal"",""UNYE_CAMLIK"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/UNYE_CAMLIK"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""5781-RTN4523501_UNYE_CAMLIK"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"T-CUS1750-RTN2242966_CUSTOMER_CIMTAS_BORU_GEMLIK,""OptiX RTN 905"",""10.209.45.130"",""C4-B8-B4-4A-BA-F2"","" 13-2966"",""V100R023C10SPC200"",""-"",""09/18/2019 17:47:43"",""1"",""Normal"",""A3793-RTN224287_GEMLIK_HISAR"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BURSA/GEMLIK/A3793-RTN224287_GEMLIK_HISAR"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""A3793-RTN224287_GEMLIK_HISAR"",""-"",""Subrack Type IV"",""-"",""-"",""OptiX RTN 905"""
"5792-RTN4523768_GURGENTEPE_PI,""OptiX RTN 980"",""10.210.99.144"",""7C-A2-3E-8E-92-A4"","" 17-3768"",""V100R020C10SPC500"",""-"",""11/12/2015 00:35:09"",""2"",""Normal"",""ULUBEY"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/ULUBEY"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""5793-RTN4523753_ULUBEY"",""-"",""Subrack"",""-"",""-"",""OptiX RTN 980"""
"K5807-RTN4523777_MESUDIYE_2,""OptiX RTN 905"",""10.210.99.153"",""10-51-72-35-58-50"","" 17-3777"",""V100R020C10SPC500"",""-"",""12/18/2014 01:51:58"",""1"",""Offline"",""ULUBEY"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Ordu/ULUBEY"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""5793-RTN4523753_ULUBEY"",""-"",""Subrack Type I"",""-"",""-"",""OptiX RTN 905"""
"A3826-RTN224628_OTOSANSIT,""OptiX RTN 980"",""10.209.48.7"",""68-8F-84-EF-5E-8E"","" 13-628"",""V100R020C10SPC500"",""-"",""04/07/2015 09:35:48"",""7"",""Normal"",""3909-RTN224701_VAKIFKOY-GNE"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/BURSA/VAKIFKOY/3909-RTN224701_VAKIFKOY-GNE"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""3909-RTN224701_VAKIFKOY"",""-"",""Subrack"",""-"",""-"",""OptiX RTN 980"""
"V4675-RTN3567933_TOKAT_KABALOGLU_ALT,""OptiX RTN 950"",""10.210.118.57"",""9C-71-3A-61-EB-CC"","" 17-7933"",""V100R023C10SPC200"",""-"",""03/12/2020 17:05:07"",""4"",""Normal"",""Tokat_BSC"",""ROOT/RTN_SUBNET/DOGU KARADENIZ(SAMSUN)/Tokat/Tokat_BSC"",""-"",""-"",""-"",""-"",""-"",""active"",""Non-gateway"",""Y6439-RTN3567877_TOKAT_DEDEMAN"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950"""
"2757-RTN2320004_ALTINDAG_ZAFER_MAH,""OptiX RTN 950"",""10.209.120.131"",""28-6E-D4-0C-9B-03"","" 14-4"",""V100R020C10SPC500"",""-"",""08/23/2013 13:08:25"",""4"",""Normal"",""T-T040121-RTN890-TOROS_ATLAMA"",""ROOT/RTN_SUBNET/EGE(IZMIR)/IZMIR/IZMIR_BORNOVA/T-T040121-RTN890-TOROS_ATLAMA"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""T-T040121-RTN2324061_TOROS_ATLAMA_KASA 3"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950"""
"A5373-RTN2742603_ESKIGEDIZ_BLD,""OptiX RTN 950"",""10.209.64.4"",""28-6E-D4-50-7B-89"","" 13-2603"",""V100R020C10SPC500"",""-"",""06/09/2015 12:43:54"",""2"",""Normal"",""A5389-RTN2742591_GEDIZ_SANAYI"",""ROOT/RTN_SUBNET/GUNEY MARMARA(BURSA)/KUTAHYA/5362-RTN2742560_KUTAHYA_KAVSAK/A5389-RTN2742591_GEDIZ_SANAYI"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""A5389-RTN2742591_GEDIZ_SANAYI"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950"""
"5338-RTN3322096_CUMRA_CEVREYOLU,""OptiX RTN 950A"",""10.209.8.2"",""48-46-FB-A0-02-6D"","" 15-2096"",""V100R020C10SPC500"",""-"",""03/08/2013 18:18:56"",""5"",""Normal"",""ALIBEYHUYUGU"",""ROOT/RTN_SUBNET/AKDENIZ(ANTALYA)/KONYA/ALIBEYHUYUGU"",""-"",""-"",""SPH504"",""-"",""-"",""active"",""Non-gateway"",""5330-RTN3322005_ALIBEYHUYUGU"",""-"",""Subrack Type II"",""-"",""-"",""OptiX RTN 950A"""
