Result Time,Granularity Period,Object Name,Reliability,"50331748","50331749","50331750","50331751","50331752","50331753","50361697"
2025-06-24 06:00,60,"GLGY_GY008_GUZELYURT_YURTLAR/ULoCell:NodeB Function Name=NGY01_39646_GY008_GUZELYURT_YURTLAR, Local Cell ID=47411, Cell Name=N/A",Reliable,0.067,0.064,0.067,0.064,725,620,
2025-06-24 06:00,60,"GLGN_GN016_AYDOGAN_APT/ULoCell:NodeB Function Name=NGN01_39516_GN016_AYDOGAN_APT, Local Cell ID=47633, Cell Name=N/A",Reliable,0.267,0.249,0.267,0.246,209,114,
2025-06-24 06:00,60,"GLGN_GN016_AYDOGAN_APT/ULoCell:NodeB Function Name=NGN01_39516_GN016_AYDOGAN_APT, Local Cell ID=47632, Cell Name=N/A",Reliable,1.797,1.767,1.797,1.715,3101,2523,
2025-06-24 06:00,60,"GLGN_GN016_AYDOGAN_APT/ULoCell:NodeB Function Name=NGN01_39516_GN016_AYDOGAN_APT, Local Cell ID=47631, Cell Name=N/A",Reliable,1.601,1.587,1.601,1.586,6967,5909,
2025-06-24 06:00,60,"GLGN_GN070_GIRNE_ASKERI_HASTANE/ULoCell:NodeB Function Name=NGN01_39570_GN070_GIRNE_ASKERI_HASTANE, Local Cell ID=45974, Cell Name=N/A",Reliable,0.031,0.029,0.031,0.029,3,0,
2025-06-24 06:00,60,"GLGN_GN070_GIRNE_ASKERI_HASTANE/ULoCell:NodeB Function Name=NGN01_39570_GN070_GIRNE_ASKERI_HASTANE, Local Cell ID=45973, Cell Name=N/A",Reliable,0.236,0.215,0.236,0.2,0,0,
2025-06-24 06:00,60,"GLGN_GN070_GIRNE_ASKERI_HASTANE/ULoCell:NodeB Function Name=NGN01_39570_GN070_GIRNE_ASKERI_HASTANE, Local Cell ID=45972, Cell Name=N/A",Reliable,0.2,0.188,0.2,0.181,142,73,
2025-06-24 06:00,60,"GLGN_GN070_GIRNE_ASKERI_HASTANE/ULoCell:NodeB Function Name=NGN01_39570_GN070_GIRNE_ASKERI_HASTANE, Local Cell ID=45971, Cell Name=N/A",Reliable,0.332,0.283,0.332,0.194,8,2,
2025-06-24 06:00,60,"GLGY_GY001_AKCAY/ULoCell:NodeB Function Name=NGY01_39639_GY001_AKCAY, Local Cell ID=44463, Cell Name=N/A",Reliable,15.564,15.457,15.564,15.419,84400,72715,
2025-06-24 06:00,60,"GLGY_GY001_AKCAY/ULoCell:NodeB Function Name=NGY01_39639_GY001_AKCAY, Local Cell ID=44462, Cell Name=N/A",Reliable,1.871,1.8,1.871,1.729,1725,1602,
2025-06-24 06:00,60,"GLGY_GY001_AKCAY/ULoCell:NodeB Function Name=NGY01_39639_GY001_AKCAY, Local Cell ID=44461, Cell Name=N/A",Reliable,4.154,3.696,4.154,3.013,5013,4209,
2025-06-24 06:00,60,"GLIS_IS008_BOGAZTEPE_KULE/ULoCell:NodeB Function Name=NIS11_39663_IS008_BOGAZTEPE_KULE, Local Cell ID=43953, Cell Name=N/A",Reliable,0.047,0.046,0.047,0.046,0,0,
2025-06-24 06:00,60,"GLIS_IS008_BOGAZTEPE_KULE/ULoCell:NodeB Function Name=NIS11_39663_IS008_BOGAZTEPE_KULE, Local Cell ID=43952, Cell Name=N/A",Reliable,4.025,3.931,4.025,3.894,102611,19129,
2025-06-24 06:00,60,"GLIS_IS008_BOGAZTEPE_KULE/ULoCell:NodeB Function Name=NIS11_39663_IS008_BOGAZTEPE_KULE, Local Cell ID=43951, Cell Name=N/A",Reliable,8.971,8.789,8.971,8.578,15416,12318,
2025-06-24 06:00,60,"GLIS_IS007_BOGAZICI_T_KULE_VIP2/ULoCell:NodeB Function Name=NIS11_39662_IS007_BOGAZICI_T_KULE_VIP2, Local Cell ID=44853, Cell Name=N/A",Reliable,1.039,0.171,1.039,0.167,86,62,
2025-06-24 06:00,60,"GLIS_IS007_BOGAZICI_T_KULE_VIP2/ULoCell:NodeB Function Name=NIS11_39662_IS007_BOGAZICI_T_KULE_VIP2, Local Cell ID=44852, Cell Name=N/A",Reliable,0.411,0.297,0.411,0.293,1614,446,
2025-06-24 06:00,60,"GLIS_IS007_BOGAZICI_T_KULE_VIP2/ULoCell:NodeB Function Name=NIS11_39662_IS007_BOGAZICI_T_KULE_VIP2, Local Cell ID=44851, Cell Name=N/A",Reliable,1.931,1.879,1.931,1.836,3052,2093,
2025-06-24 06:00,60,"GLGN_GN011_ALSANCAK_MERKEZ/ULoCell:NodeB Function Name=NGN01_39511_GN011_ALSANCAK_MERKEZ, Local Cell ID=44703, Cell Name=N/A",Reliable,1.117,0.754,1.117,0.585,183,160,
2025-06-24 06:00,60,"GLGN_GN011_ALSANCAK_MERKEZ/ULoCell:NodeB Function Name=NGN01_39511_GN011_ALSANCAK_MERKEZ, Local Cell ID=44702, Cell Name=N/A",Reliable,0.315,0.268,0.315,0.261,2138,631,
2025-06-24 06:00,60,"GLGN_GN011_ALSANCAK_MERKEZ/ULoCell:NodeB Function Name=NGN01_39511_GN011_ALSANCAK_MERKEZ, Local Cell ID=44701, Cell Name=N/A",Reliable,0.511,0.407,0.511,0.381,1970,1157,
2025-06-24 06:00,60,"GLIS_IS016_ISKELE_TD/ULoCell:NodeB Function Name=NIS11_39671_IS016_ISKELE_TD, Local Cell ID=43553, Cell Name=N/A",Reliable,1.337,1.301,1.337,1.29,2972,2366,
2025-06-24 06:00,60,"GLIS_IS016_ISKELE_TD/ULoCell:NodeB Function Name=NIS11_39671_IS016_ISKELE_TD, Local Cell ID=43552, Cell Name=N/A",Reliable,1.171,1.154,1.171,1.136,2452,1790,
2025-06-24 06:00,60,"GLIS_IS016_ISKELE_TD/ULoCell:NodeB Function Name=NIS11_39671_IS016_ISKELE_TD, Local Cell ID=43551, Cell Name=N/A",Reliable,0.118,0.114,0.118,0.085,344,279,
2025-06-24 06:00,60,"GLLF_LF110_YENIKENT_VIP1/ULoCell:NodeB Function Name=NLF01_39823_LF110_YENIKENT_VIP1, Local Cell ID=43033, Cell Name=N/A",Reliable,0.078,0.071,0.078,0.051,0,0,
2025-06-24 06:00,60,"GLLF_LF110_YENIKENT_VIP1/ULoCell:NodeB Function Name=NLF01_39823_LF110_YENIKENT_VIP1, Local Cell ID=43032, Cell Name=N/A",Reliable,0.082,0.069,0.082,0.068,0,0,
2025-06-24 06:00,60,"GLLF_LF110_YENIKENT_VIP1/ULoCell:NodeB Function Name=NLF01_39823_LF110_YENIKENT_VIP1, Local Cell ID=43031, Cell Name=N/A",Reliable,0.021,0.019,0.021,0.018,0,0,
2025-06-24 06:00,60,"GLLF_LF018_CYPRUS_UNIVERSITY_VIP1/ULoCell:NodeB Function Name=NLF01_39731_LF018_CYPRUS_UNIVERSITY_VIP1, Local Cell ID=44572, Cell Name=N/A",Reliable,0.069,0.065,0.069,0.065,0,0,
2025-06-24 06:00,60,"GLLF_LF018_CYPRUS_UNIVERSITY_VIP1/ULoCell:NodeB Function Name=NLF01_39731_LF018_CYPRUS_UNIVERSITY_VIP1, Local Cell ID=44571, Cell Name=N/A",Reliable,0.418,0.346,0.418,0.213,393,128,
2025-06-24 06:00,60,"GLLF_LF018_CYPRUS_UNIVERSITY_VIP1/ULoCell:NodeB Function Name=NLF01_39731_LF018_CYPRUS_UNIVERSITY_VIP1, Local Cell ID=44573, Cell Name=N/A",Reliable,0.09,0.085,0.09,0.082,1163,591,
2025-06-24 06:00,60,"GLMG_MG001_AKDOGAN/ULoCell:NodeB Function Name=NMG11_39828_MG001_AKDOGAN, Local Cell ID=43383, Cell Name=N/A",Reliable,0.416,0.384,0.416,0.363,383,230,
2025-06-24 06:00,60,"GLMG_MG001_AKDOGAN/ULoCell:NodeB Function Name=NMG11_39828_MG001_AKDOGAN, Local Cell ID=43382, Cell Name=N/A",Reliable,0.846,0.815,0.846,0.78,2400,1577,
2025-06-24 06:00,60,"GLMG_MG001_AKDOGAN/ULoCell:NodeB Function Name=NMG11_39828_MG001_AKDOGAN, Local Cell ID=43381, Cell Name=N/A",Reliable,0.903,0.732,0.903,0.629,38,14,
2025-06-24 06:00,60,"GLGN_GN121_RUSTEMOGLU/ULoCell:NodeB Function Name=NGN01_39621_GN121_RUSTEMOGLU, Local Cell ID=44223, Cell Name=N/A",Reliable,0.34,0.211,0.34,0.203,543,421,
2025-06-24 06:00,60,"GLGN_GN121_RUSTEMOGLU/ULoCell:NodeB Function Name=NGN01_39621_GN121_RUSTEMOGLU, Local Cell ID=44222, Cell Name=N/A",Reliable,0.054,0.04,0.054,0.04,10,4,
2025-06-24 06:00,60,"GLGN_GN121_RUSTEMOGLU/ULoCell:NodeB Function Name=NGN01_39621_GN121_RUSTEMOGLU, Local Cell ID=44221, Cell Name=N/A",Reliable,0.019,0.017,0.019,0.017,0,0,
2025-06-24 06:00,60,"GLIS_IS038_YENI_BOGAZICI_NEW/ULoCell:NodeB Function Name=NIS11_39693_IS038_YENI_BOGAZICI_NEW, Local Cell ID=47853, Cell Name=N/A",Reliable,0.503,0.389,0.503,0.343,781,756,
2025-06-24 06:00,60,"GLIS_IS038_YENI_BOGAZICI_NEW/ULoCell:NodeB Function Name=NIS11_39693_IS038_YENI_BOGAZICI_NEW, Local Cell ID=47852, Cell Name=N/A",Reliable,0.287,0.203,0.287,0.178,124,100,
2025-06-24 06:00,60,"GLIS_IS038_YENI_BOGAZICI_NEW/ULoCell:NodeB Function Name=NIS11_39693_IS038_YENI_BOGAZICI_NEW, Local Cell ID=47851, Cell Name=N/A",Reliable,0.254,0.19,0.254,0.185,588,307,
2025-06-24 06:00,60,"GLGN_GN037_DEGIRMENLIK_KULE/ULoCell:NodeB Function Name=NGN01_39537_GN037_DEGIRMENLIK_KULE, Local Cell ID=45683, Cell Name=N/A",Reliable,0.821,0.74,0.821,0.636,1580,663,
2025-06-24 06:00,60,"GLGN_GN037_DEGIRMENLIK_KULE/ULoCell:NodeB Function Name=NGN01_39537_GN037_DEGIRMENLIK_KULE, Local Cell ID=45682, Cell Name=N/A",Reliable,0.15,0.138,0.15,0.138,0,0,
2025-06-24 06:00,60,"GLGN_GN037_DEGIRMENLIK_KULE/ULoCell:NodeB Function Name=NGN01_39537_GN037_DEGIRMENLIK_KULE, Local Cell ID=45681, Cell Name=N/A",Reliable,0.81,0.76,0.81,0.753,2310,1877,
2025-06-24 06:00,60,"GLLF_LF084_OSMAN_DEMIREL/ULoCell:NodeB Function Name=NLF01_39797_LF084_OSMAN_DEMIREL, Local Cell ID=43643, Cell Name=N/A",Reliable,0.242,0.218,0.242,0.128,0,0,
2025-06-24 06:00,60,"GLLF_LF084_OSMAN_DEMIREL/ULoCell:NodeB Function Name=NLF01_39797_LF084_OSMAN_DEMIREL, Local Cell ID=43641, Cell Name=N/A",Reliable,1.517,1.364,1.517,1.026,265,264,
2025-06-24 06:00,60,"GLLF_LF084_OSMAN_DEMIREL/ULoCell:NodeB Function Name=NLF01_39797_LF084_OSMAN_DEMIREL, Local Cell ID=43642, Cell Name=N/A",Reliable,0.5,0.458,0.5,0.353,138,102,
2025-06-24 06:00,60,"GLMG_MG022_GECITKALE_TD/ULoCell:NodeB Function Name=NMG11_39849_MG022_GECITKALE_TD, Local Cell ID=43503, Cell Name=N/A",Reliable,0.118,0.112,0.118,0.112,0,0,
2025-06-24 06:00,60,"GLMG_MG022_GECITKALE_TD/ULoCell:NodeB Function Name=NMG11_39849_MG022_GECITKALE_TD, Local Cell ID=43502, Cell Name=N/A",Reliable,0.942,0.938,0.942,0.938,2070,1540,
2025-06-24 06:00,60,"GLMG_MG022_GECITKALE_TD/ULoCell:NodeB Function Name=NMG11_39849_MG022_GECITKALE_TD, Local Cell ID=43501, Cell Name=N/A",Reliable,0.565,0.517,0.565,0.481,205,122,
2025-06-24 06:00,60,"GLGN_GN081_HISARKOY/ULoCell:NodeB Function Name=NGN01_39581_GN081_HISARKOY, Local Cell ID=44013, Cell Name=N/A",Reliable,0.129,0.124,0.129,0.107,345,154,
2025-06-24 06:00,60,"GLGN_GN081_HISARKOY/ULoCell:NodeB Function Name=NGN01_39581_GN081_HISARKOY, Local Cell ID=44012, Cell Name=N/A",Reliable,1.628,0.632,1.628,0.621,172,49,
2025-06-24 06:00,60,"GLGN_GN081_HISARKOY/ULoCell:NodeB Function Name=NGN01_39581_GN081_HISARKOY, Local Cell ID=44011, Cell Name=N/A",Reliable,0.125,0.118,0.125,0.117,0,0,
2025-06-24 06:00,60,"GLMG_MG006_BEYARMUDU_TD/ULoCell:NodeB Function Name=NMG11_39833_MG006_BEYARMUDU_TD, Local Cell ID=43433, Cell Name=N/A",Reliable,1.332,1.254,1.332,1.122,317,307,
2025-06-24 06:00,60,"GLMG_MG006_BEYARMUDU_TD/ULoCell:NodeB Function Name=NMG11_39833_MG006_BEYARMUDU_TD, Local Cell ID=43432, Cell Name=N/A",Reliable,0.039,0.038,0.039,0.035,0,0,
2025-06-24 06:00,60,"GLMG_MG006_BEYARMUDU_TD/ULoCell:NodeB Function Name=NMG11_39833_MG006_BEYARMUDU_TD, Local Cell ID=43431, Cell Name=N/A",Reliable,0.013,0.011,0.013,0.011,0,0,
2025-06-24 06:00,60,"GLMG_MG005_AYLUKA/ULoCell:NodeB Function Name=NMG11_39832_MG005_AYLUKA, Local Cell ID=43533, Cell Name=N/A",Reliable,0.95,0.817,0.95,0.804,14070,13108,
2025-06-24 06:00,60,"GLMG_MG005_AYLUKA/ULoCell:NodeB Function Name=NMG11_39832_MG005_AYLUKA, Local Cell ID=43532, Cell Name=N/A",Reliable,0.121,0.112,0.121,0.106,127,122,
2025-06-24 06:00,60,"GLMG_MG005_AYLUKA/ULoCell:NodeB Function Name=NMG11_39832_MG005_AYLUKA, Local Cell ID=43531, Cell Name=N/A",Reliable,0.232,0.225,0.232,0.224,419,317,
2025-06-24 06:00,60,"GLMG_MG036_MAGOSA_TERMINAL/ULoCell:NodeB Function Name=NMG11_39863_MG036_MAGOSA_TERMINAL, Local Cell ID=43103, Cell Name=N/A",Reliable,0.239,0.143,0.239,0.142,302,278,
2025-06-24 06:00,60,"GLMG_MG036_MAGOSA_TERMINAL/ULoCell:NodeB Function Name=NMG11_39863_MG036_MAGOSA_TERMINAL, Local Cell ID=43102, Cell Name=N/A",Reliable,0.01,0.007,0.01,0.007,0,0,
2025-06-24 06:00,60,"GLMG_MG036_MAGOSA_TERMINAL/ULoCell:NodeB Function Name=NMG11_39863_MG036_MAGOSA_TERMINAL, Local Cell ID=43101, Cell Name=N/A",Reliable,4.329,3.754,4.329,3.739,11376,9917,
2025-06-24 06:00,60,"GLMG_MG037_MAGOSA_UN/ULoCell:NodeB Function Name=NMG11_39864_MG037_MAGOSA_UN, Local Cell ID=43993, Cell Name=N/A",Reliable,2.573,2.552,2.573,2.551,6037,5572,
2025-06-24 06:00,60,"GLMG_MG037_MAGOSA_UN/ULoCell:NodeB Function Name=NMG11_39864_MG037_MAGOSA_UN, Local Cell ID=43992, Cell Name=N/A",Reliable,0.007,0.007,0.007,0.007,0,0,
2025-06-24 06:00,60,"GLMG_MG037_MAGOSA_UN/ULoCell:NodeB Function Name=NMG11_39864_MG037_MAGOSA_UN, Local Cell ID=43991, Cell Name=N/A",Reliable,0.885,0.881,0.885,0.879,1134,1036,
2025-06-24 06:00,60,"GLMG_MG039_MUTLUYAKA/ULoCell:NodeB Function Name=NMG11_39866_MG039_MUTLUYAKA, Local Cell ID=44871, Cell Name=N/A",Reliable,0.168,0.158,0.168,0.157,195,189,
2025-06-24 06:00,60,"GLMG_MG039_MUTLUYAKA/ULoCell:NodeB Function Name=NMG11_39866_MG039_MUTLUYAKA, Local Cell ID=44873, Cell Name=N/A",Reliable,0.607,0.587,0.607,0.583,668,607,
2025-06-24 06:00,60,"GLMG_MG039_MUTLUYAKA/ULoCell:NodeB Function Name=NMG11_39866_MG039_MUTLUYAKA, Local Cell ID=44872, Cell Name=N/A",Reliable,0.042,0.036,0.042,0.036,0,0,
2025-06-24 06:00,60,"GLLF_LF083_ORTAKOY_VIP1/ULoCell:NodeB Function Name=NLF01_39796_LF083_ORTAKOY_VIP1, Local Cell ID=44061, Cell Name=N/A",Reliable,0.054,0.05,0.054,0.05,0,0,
2025-06-24 06:00,60,"GLLF_LF083_ORTAKOY_VIP1/ULoCell:NodeB Function Name=NLF01_39796_LF083_ORTAKOY_VIP1, Local Cell ID=44062, Cell Name=N/A",Reliable,0.126,0.118,0.126,0.118,0,0,
2025-06-24 06:00,60,"GLLF_LF083_ORTAKOY_VIP1/ULoCell:NodeB Function Name=NLF01_39796_LF083_ORTAKOY_VIP1, Local Cell ID=44063, Cell Name=N/A",Reliable,0.025,0.021,0.025,0.021,0,0,
2025-06-24 06:00,60,"GLLF_LF083_ORTAKOY_VIP1/ULoCell:NodeB Function Name=NLF01_39796_LF083_ORTAKOY_VIP1, Local Cell ID=44064, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 06:00,60,"GLMG_MG007_BOZTUNA/ULoCell:NodeB Function Name=NMG11_39834_MG007_BOZTUNA, Local Cell ID=44413, Cell Name=N/A",Reliable,2.857,2.818,2.857,2.693,6798,6061,
2025-06-24 06:00,60,"GLMG_MG007_BOZTUNA/ULoCell:NodeB Function Name=NMG11_39834_MG007_BOZTUNA, Local Cell ID=44412, Cell Name=N/A",Reliable,0.897,0.892,0.897,0.881,1101,1054,
2025-06-24 06:00,60,"GLMG_MG007_BOZTUNA/ULoCell:NodeB Function Name=NMG11_39834_MG007_BOZTUNA, Local Cell ID=44411, Cell Name=N/A",Reliable,1.364,1.358,1.364,1.357,1825,1762,
2025-06-24 06:00,60,"GLMG_MG061_ZIYAGOKALP/ULoCell:NodeB Function Name=NMG11_39888_MG061_ZIYAGOKALP, Local Cell ID=43483, Cell Name=N/A",Reliable,0.678,0.661,0.678,0.661,902,886,
2025-06-24 06:00,60,"GLMG_MG061_ZIYAGOKALP/ULoCell:NodeB Function Name=NMG11_39888_MG061_ZIYAGOKALP, Local Cell ID=43482, Cell Name=N/A",Reliable,0.103,0.092,0.103,0.071,0,0,
2025-06-24 06:00,60,"GLMG_MG061_ZIYAGOKALP/ULoCell:NodeB Function Name=NMG11_39888_MG061_ZIYAGOKALP, Local Cell ID=43481, Cell Name=N/A",Reliable,0.482,0.476,0.482,0.45,401,395,
2025-06-24 06:00,60,"GLMG_MG043_PASAKOY_VIP2/ULoCell:NodeB Function Name=NMG11_39870_MG043_PASAKOY_VIP2, Local Cell ID=43793, Cell Name=N/A",Reliable,0.964,0.9,0.964,0.774,3145,3073,
2025-06-24 06:00,60,"GLMG_MG043_PASAKOY_VIP2/ULoCell:NodeB Function Name=NMG11_39870_MG043_PASAKOY_VIP2, Local Cell ID=43792, Cell Name=N/A",Reliable,0.729,0.686,0.729,0.599,251,240,
2025-06-24 06:00,60,"GLMG_MG043_PASAKOY_VIP2/ULoCell:NodeB Function Name=NMG11_39870_MG043_PASAKOY_VIP2, Local Cell ID=43791, Cell Name=N/A",Reliable,1.586,0.61,1.586,0.592,775,772,
2025-06-24 06:00,60,"GLLF_LF068_LEVENT/ULoCell:NodeB Function Name=NLF01_39781_LF068_LEVENT, Local Cell ID=43213, Cell Name=N/A",Reliable,0.246,0.221,0.246,0.185,0,0,
2025-06-24 06:00,60,"GLLF_LF068_LEVENT/ULoCell:NodeB Function Name=NLF01_39781_LF068_LEVENT, Local Cell ID=43212, Cell Name=N/A",Reliable,0.132,0.129,0.132,0.129,0,0,
2025-06-24 06:00,60,"GLLF_LF068_LEVENT/ULoCell:NodeB Function Name=NLF01_39781_LF068_LEVENT, Local Cell ID=43211, Cell Name=N/A",Reliable,0.01,0.01,0.01,0.007,0,0,
2025-06-24 06:00,60,"GLLF_LF088_SANAYI/ULoCell:NodeB Function Name=NLF01_39801_LF088_SANAYI, Local Cell ID=45193, Cell Name=N/A",Reliable,1.061,1.049,1.061,1.006,0,0,
2025-06-24 06:00,60,"GLLF_LF088_SANAYI/ULoCell:NodeB Function Name=NLF01_39801_LF088_SANAYI, Local Cell ID=45192, Cell Name=N/A",Reliable,0.01,0.008,0.01,0.008,0,0,
2025-06-24 06:00,60,"GLLF_LF088_SANAYI/ULoCell:NodeB Function Name=NLF01_39801_LF088_SANAYI, Local Cell ID=45191, Cell Name=N/A",Reliable,0.036,0.033,0.036,0.032,0,0,
2025-06-24 06:00,60,"GLLF_LF051_HASPOLAT_SANAYI/ULoCell:NodeB Function Name=NLF01_39764_LF051_HASPOLAT_SANAYI, Local Cell ID=44923, Cell Name=N/A",Reliable,0.949,0.885,0.949,0.858,544,144,
2025-06-24 06:00,60,"GLLF_LF051_HASPOLAT_SANAYI/ULoCell:NodeB Function Name=NLF01_39764_LF051_HASPOLAT_SANAYI, Local Cell ID=44922, Cell Name=N/A",Reliable,0.262,0.251,0.262,0.11,0,0,
2025-06-24 06:00,60,"GLLF_LF051_HASPOLAT_SANAYI/ULoCell:NodeB Function Name=NLF01_39764_LF051_HASPOLAT_SANAYI, Local Cell ID=44921, Cell Name=N/A",Reliable,1.99,1.946,1.99,1.911,0,0,
2025-06-24 06:00,60,"GLLF_LF066_LEMAR_AVM/ULoCell:NodeB Function Name=NLF01_39779_LF066_LEMAR_AVM, Local Cell ID=45263, Cell Name=N/A",Reliable,0.764,0.744,0.764,0.743,2022,1674,
2025-06-24 06:00,60,"GLLF_LF066_LEMAR_AVM/ULoCell:NodeB Function Name=NLF01_39779_LF066_LEMAR_AVM, Local Cell ID=45262, Cell Name=N/A",Reliable,0.015,0.014,0.015,0.013,0,0,
2025-06-24 06:00,60,"GLLF_LF066_LEMAR_AVM/ULoCell:NodeB Function Name=NLF01_39779_LF066_LEMAR_AVM, Local Cell ID=45261, Cell Name=N/A",Reliable,0.557,0.556,0.557,0.556,2978,2784,
2025-06-24 06:00,60,"GLLF_LF087_SABRI_ORIENT_VIP1/ULoCell:NodeB Function Name=NLF01_39800_LF087_SABRI_ORIENT_VIP1, Local Cell ID=43263, Cell Name=N/A",Reliable,0.139,0.138,0.139,0.138,386,150,
2025-06-24 06:00,60,"GLLF_LF087_SABRI_ORIENT_VIP1/ULoCell:NodeB Function Name=NLF01_39800_LF087_SABRI_ORIENT_VIP1, Local Cell ID=43262, Cell Name=N/A",Reliable,0.06,0.053,0.06,0.053,0,0,
2025-06-24 06:00,60,"GLLF_LF087_SABRI_ORIENT_VIP1/ULoCell:NodeB Function Name=NLF01_39800_LF087_SABRI_ORIENT_VIP1, Local Cell ID=43261, Cell Name=N/A",Reliable,0.003,0.003,0.003,0.003,0,0,
2025-06-24 06:00,60,"GLLF_LF061_KIZILBAS/ULoCell:NodeB Function Name=NLF01_39774_LF061_KIZILBAS, Local Cell ID=43853, Cell Name=N/A",Reliable,0.775,0.719,0.775,0.699,213,212,
2025-06-24 06:00,60,"GLLF_LF061_KIZILBAS/ULoCell:NodeB Function Name=NLF01_39774_LF061_KIZILBAS, Local Cell ID=43852, Cell Name=N/A",Reliable,0.453,0.432,0.453,0.393,248,232,
2025-06-24 06:00,60,"GLLF_LF061_KIZILBAS/ULoCell:NodeB Function Name=NLF01_39774_LF061_KIZILBAS, Local Cell ID=43851, Cell Name=N/A",Reliable,0.817,0.776,0.817,0.754,383,335,
2025-06-24 06:00,60,"GLLF_LF096_TOYOTA_PLAZA/ULoCell:NodeB Function Name=NLF01_39809_LF096_TOYOTA_PLAZA, Local Cell ID=43223, Cell Name=N/A",Reliable,0.014,0.014,0.014,0.013,0,0,
2025-06-24 06:00,60,"GLLF_LF096_TOYOTA_PLAZA/ULoCell:NodeB Function Name=NLF01_39809_LF096_TOYOTA_PLAZA, Local Cell ID=43222, Cell Name=N/A",Reliable,0.221,0.211,0.221,0.206,348,312,
2025-06-24 06:00,60,"GLLF_LF096_TOYOTA_PLAZA/ULoCell:NodeB Function Name=NLF01_39809_LF096_TOYOTA_PLAZA, Local Cell ID=43221, Cell Name=N/A",Reliable,0.085,0.081,0.085,0.081,0,0,
2025-06-24 06:00,60,"GLLF_LF105_YDU_TIP_VIP1/ULoCell:NodeB Function Name=NLF01_39818_LF105_YDU_TIP_VIP1, Local Cell ID=44943, Cell Name=N/A",Reliable,0.01,0.01,0.01,0.01,0,0,
2025-06-24 06:00,60,"GLLF_LF105_YDU_TIP_VIP1/ULoCell:NodeB Function Name=NLF01_39818_LF105_YDU_TIP_VIP1, Local Cell ID=44942, Cell Name=N/A",Reliable,0.01,0.01,0.01,0.01,0,0,
2025-06-24 06:00,60,"GLLF_LF105_YDU_TIP_VIP1/ULoCell:NodeB Function Name=NLF01_39818_LF105_YDU_TIP_VIP1, Local Cell ID=44941, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 06:00,60,"GLLF_LF103_YDU_KUTUPHANE/ULoCell:NodeB Function Name=NLF01_39816_LF103_YDU_KUTUPHANE, Local Cell ID=43493, Cell Name=N/A",Reliable,0.076,0.069,0.076,0.054,0,0,
2025-06-24 06:00,60,"GLLF_LF103_YDU_KUTUPHANE/ULoCell:NodeB Function Name=NLF01_39816_LF103_YDU_KUTUPHANE, Local Cell ID=43492, Cell Name=N/A",Reliable,0.221,0.2,0.221,0.183,0,0,
2025-06-24 06:00,60,"GLLF_LF103_YDU_KUTUPHANE/ULoCell:NodeB Function Name=NLF01_39816_LF103_YDU_KUTUPHANE, Local Cell ID=43491, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 06:00,60,"GLGN_GN022_BEYLERBEYI_ESK/ULoCell:NodeB Function Name=NGN01_39522_GN022_BEYLERBEYI_ESK, Local Cell ID=45703, Cell Name=N/A",Reliable,0.004,0.004,0.004,0.003,0,0,
2025-06-24 06:00,60,"GLGN_GN022_BEYLERBEYI_ESK/ULoCell:NodeB Function Name=NGN01_39522_GN022_BEYLERBEYI_ESK, Local Cell ID=45702, Cell Name=N/A",Reliable,0.015,0.015,0.015,0.014,0,0,
2025-06-24 06:00,60,"GLGN_GN022_BEYLERBEYI_ESK/ULoCell:NodeB Function Name=NGN01_39522_GN022_BEYLERBEYI_ESK, Local Cell ID=45701, Cell Name=N/A",Reliable,0.008,0.007,0.008,0.007,0,0,
2025-06-24 06:00,60,"GLLF_LF099_YAKINDOGU/ULoCell:NodeB Function Name=NLF01_39812_LF099_YAKINDOGU, Local Cell ID=43083, Cell Name=N/A",Reliable,0.013,0.008,0.013,0.008,0,0,
2025-06-24 06:00,60,"GLLF_LF099_YAKINDOGU/ULoCell:NodeB Function Name=NLF01_39812_LF099_YAKINDOGU, Local Cell ID=43082, Cell Name=N/A",Reliable,0.011,0.01,0.011,0.01,0,0,
2025-06-24 06:00,60,"GLLF_LF099_YAKINDOGU/ULoCell:NodeB Function Name=NLF01_39812_LF099_YAKINDOGU, Local Cell ID=43081, Cell Name=N/A",Reliable,1.763,1.644,1.763,1.392,0,0,
2025-06-24 06:00,60,"GLGN_GN050_DORANA/ULoCell:NodeB Function Name=NGN01_39550_GN050_DORANA, Local Cell ID=43333, Cell Name=N/A",Reliable,0.019,0.014,0.019,0.014,398,143,
2025-06-24 06:00,60,"GLGN_GN050_DORANA/ULoCell:NodeB Function Name=NGN01_39550_GN050_DORANA, Local Cell ID=43332, Cell Name=N/A",Reliable,0.058,0.051,0.058,0.035,0,0,
2025-06-24 06:00,60,"GLGN_GN050_DORANA/ULoCell:NodeB Function Name=NGN01_39550_GN050_DORANA, Local Cell ID=43331, Cell Name=N/A",Reliable,0.226,0.214,0.226,0.174,0,0,
2025-06-24 06:00,60,"GLLF_LF102_YDU_ILETISIM/ULoCell:NodeB Function Name=NLF01_39815_LF102_YDU_ILETISIM, Local Cell ID=45463, Cell Name=N/A",Reliable,0.007,0.006,0.007,0.006,0,0,
