Result Time,Granularity Period,Object Name,Reliability,"50331748","50331749","50331750","50331751","50331752","50331753","50361697"
,Minutes,,,None,None,None,None,None,None,None
2025-06-24 14:00,60,"GLGN_GN014_ARAPKOY/ULoCell:NodeB Function Name=NGN01_39514_GN014_ARAPKOY, Local Cell ID=44522, Cell Name=N/A",Reliable,0.511,0.442,0.511,0.404,1906,576,
2025-06-24 14:00,60,"GLGN_GN014_ARAPKOY/ULoCell:NodeB Function Name=NGN01_39514_GN014_ARAPKOY, Local Cell ID=44523, Cell Name=N/A",Reliable,3.428,3.244,3.428,3.018,3201,2541,
2025-06-24 14:00,60,"GLGN_GN014_ARAPKOY/ULoCell:NodeB Function Name=NGN01_39514_GN014_ARAPKOY, Local Cell ID=44521, Cell Name=N/A",Reliable,0.825,0.75,0.825,0.693,4254,1083,
2025-06-24 14:00,60,"GLGN_GN026_CAMLIBEL/ULoCell:NodeB Function Name=NGN01_39526_GN026_CAMLIBEL, Local Cell ID=45014, Cell Name=N/A",Reliable,0.232,0.221,0.232,0.218,452,182,
2025-06-24 14:00,60,"GLGN_GN026_CAMLIBEL/ULoCell:NodeB Function Name=NGN01_39526_GN026_CAMLIBEL, Local Cell ID=45013, Cell Name=N/A",Reliable,0.364,0.346,0.364,0.319,121,81,
2025-06-24 14:00,60,"GLGN_GN026_CAMLIBEL/ULoCell:NodeB Function Name=NGN01_39526_GN026_CAMLIBEL, Local Cell ID=45012, Cell Name=N/A",Reliable,0.422,0.399,0.422,0.354,1368,1179,
2025-06-24 14:00,60,"GLGN_GN026_CAMLIBEL/ULoCell:NodeB Function Name=NGN01_39526_GN026_CAMLIBEL, Local Cell ID=45011, Cell Name=N/A",Reliable,0.558,0.526,0.558,0.467,629,507,
2025-06-24 14:00,60,"GLGN_GN063_GAU_CAMPUS_VIP1/ULoCell:NodeB Function Name=NGN01_39563_GN063_GAU_CAMPUS_VIP1, Local Cell ID=45283, Cell Name=N/A",Reliable,0.143,0.136,0.143,0.083,0,0,
2025-06-24 14:00,60,"GLGN_GN063_GAU_CAMPUS_VIP1/ULoCell:NodeB Function Name=NGN01_39563_GN063_GAU_CAMPUS_VIP1, Local Cell ID=45282, Cell Name=N/A",Reliable,0.013,0.007,0.013,0.007,0,0,
2025-06-24 14:00,60,"GLGN_GN063_GAU_CAMPUS_VIP1/ULoCell:NodeB Function Name=NGN01_39563_GN063_GAU_CAMPUS_VIP1, Local Cell ID=45281, Cell Name=N/A",Reliable,0.396,0.367,0.396,0.307,0,0,
2025-06-24 14:00,60,"GLGN_GN073_GIRNE_MERIT_2/ULoCell:NodeB Function Name=NGN01_39573_GN073_GIRNE_MERIT_2, Local Cell ID=46825, Cell Name=N/A",Reliable,0.285,0.262,0.285,0.188,0,0,
2025-06-24 14:00,60,"GLGN_GN073_GIRNE_MERIT_2/ULoCell:NodeB Function Name=NGN01_39573_GN073_GIRNE_MERIT_2, Local Cell ID=46824, Cell Name=N/A",Reliable,1.09,1.017,1.09,0.918,0,0,
2025-06-24 14:00,60,"GLGN_GN073_GIRNE_MERIT_2/ULoCell:NodeB Function Name=NGN01_39573_GN073_GIRNE_MERIT_2, Local Cell ID=46823, Cell Name=N/A",Reliable,0.865,0.822,0.865,0.768,0,0,
2025-06-24 14:00,60,"GLGN_GN073_GIRNE_MERIT_2/ULoCell:NodeB Function Name=NGN01_39573_GN073_GIRNE_MERIT_2, Local Cell ID=46822, Cell Name=N/A",Reliable,0.504,0.4,0.504,0.328,0,0,
2025-06-24 14:00,60,"GLGN_GN073_GIRNE_MERIT_2/ULoCell:NodeB Function Name=NGN01_39573_GN073_GIRNE_MERIT_2, Local Cell ID=46821, Cell Name=N/A",Reliable,0.856,0.799,0.856,0.722,0,0,
2025-06-24 14:00,60,"GLGN_GN084_KALKANLI_VIP2/ULoCell:NodeB Function Name=NGN01_39584_GN084_KALKANLI_VIP2, Local Cell ID=44253, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 14:00,60,"GLGN_GN084_KALKANLI_VIP2/ULoCell:NodeB Function Name=NGN01_39584_GN084_KALKANLI_VIP2, Local Cell ID=44252, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 14:00,60,"GLGN_GN084_KALKANLI_VIP2/ULoCell:NodeB Function Name=NGN01_39584_GN084_KALKANLI_VIP2, Local Cell ID=44251, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 14:00,60,"GLGY_GY002_AYDINKOY/ULoCell:NodeB Function Name=NGY01_39640_GY002_AYDINKOY, Local Cell ID=44453, Cell Name=N/A",Reliable,2.343,1.54,2.343,1.453,5067,2876,
2025-06-24 14:00,60,"GLGY_GY002_AYDINKOY/ULoCell:NodeB Function Name=NGY01_39640_GY002_AYDINKOY, Local Cell ID=44452, Cell Name=N/A",Reliable,2.051,1.965,2.051,1.642,3094,2324,
2025-06-24 14:00,60,"GLGY_GY002_AYDINKOY/ULoCell:NodeB Function Name=NGY01_39640_GY002_AYDINKOY, Local Cell ID=44451, Cell Name=N/A",Reliable,0.204,0.203,0.204,0.203,934,323,
2025-06-24 14:00,60,"GLLF_LF069_MALIYE_BAKANLIGI/ULoCell:NodeB Function Name=NLF01_39782_LF069_MALIYE_BAKANLIGI, Local Cell ID=47741, Cell Name=N/A",Reliable,2.926,2.707,2.926,1.778,0,0,
2025-06-24 14:00,60,"GLLF_LF069_MALIYE_BAKANLIGI/ULoCell:NodeB Function Name=NLF01_39782_LF069_MALIYE_BAKANLIGI, Local Cell ID=47743, Cell Name=N/A",Reliable,0.321,0.294,0.321,0.271,0,0,
2025-06-24 14:00,60,"GLLF_LF069_MALIYE_BAKANLIGI/ULoCell:NodeB Function Name=NLF01_39782_LF069_MALIYE_BAKANLIGI, Local Cell ID=47742, Cell Name=N/A",Reliable,0.793,0.729,0.793,0.563,0,0,
2025-06-24 14:00,60,"GLGN_GN062_GAU/ULoCell:NodeB Function Name=NGN01_39562_GN062_GAU, Local Cell ID=43373, Cell Name=N/A",Reliable,0.539,0.518,0.539,0.511,840,600,
2025-06-24 14:00,60,"GLGN_GN062_GAU/ULoCell:NodeB Function Name=NGN01_39562_GN062_GAU, Local Cell ID=43372, Cell Name=N/A",Reliable,0.115,0.067,0.115,0.063,0,0,
2025-06-24 14:00,60,"GLGN_GN062_GAU/ULoCell:NodeB Function Name=NGN01_39562_GN062_GAU, Local Cell ID=43371, Cell Name=N/A",Reliable,0.101,0.092,0.101,0.09,131,8,
2025-06-24 14:00,60,"SRGN_GN068_GAU_YURT/ULoCell:NodeB Function Name=NGN01_39568_GN068_GAU_YURT, Local Cell ID=45773, Cell Name=N/A",Reliable,0.035,0.032,0.035,0.032,0,0,
2025-06-24 14:00,60,"SRGN_GN068_GAU_YURT/ULoCell:NodeB Function Name=NGN01_39568_GN068_GAU_YURT, Local Cell ID=45772, Cell Name=N/A",Reliable,0.038,0.033,0.038,0.033,1428,572,
2025-06-24 14:00,60,"SRGN_GN068_GAU_YURT/ULoCell:NodeB Function Name=NGN01_39568_GN068_GAU_YURT, Local Cell ID=45771, Cell Name=N/A",Reliable,1.138,1.06,1.138,0.833,311,309,
2025-06-24 14:00,60,"GLGY_GY005_GEMIKONAGI/ULoCell:NodeB Function Name=NGY01_39643_GY005_GEMIKONAGI, Local Cell ID=43293, Cell Name=N/A",Reliable,0.842,0.811,0.842,0.738,1553,970,
2025-06-24 14:00,60,"GLGY_GY005_GEMIKONAGI/ULoCell:NodeB Function Name=NGY01_39643_GY005_GEMIKONAGI, Local Cell ID=43292, Cell Name=N/A",Reliable,1.632,1.571,1.632,1.55,9900,6019,
2025-06-24 14:00,60,"GLGY_GY005_GEMIKONAGI/ULoCell:NodeB Function Name=NGY01_39643_GY005_GEMIKONAGI, Local Cell ID=43291, Cell Name=N/A",Reliable,0.574,0.553,0.574,0.546,1906,1286,
2025-06-24 14:00,60,"GLGY_GY011_LEFKE_KULE/ULoCell:NodeB Function Name=NGY01_39649_GY011_LEFKE_KULE, Local Cell ID=43653, Cell Name=N/A",Reliable,1.431,1.418,1.431,1.379,19,12,
2025-06-24 14:00,60,"GLGY_GY011_LEFKE_KULE/ULoCell:NodeB Function Name=NGY01_39649_GY011_LEFKE_KULE, Local Cell ID=43652, Cell Name=N/A",Reliable,1.726,1.707,1.726,1.704,4745,4472,
2025-06-24 14:00,60,"GLGY_GY011_LEFKE_KULE/ULoCell:NodeB Function Name=NGY01_39649_GY011_LEFKE_KULE, Local Cell ID=43651, Cell Name=N/A",Reliable,0.368,0.346,0.368,0.338,136,114,
2025-06-24 14:00,60,"GLGY_GY014_SERHATKOY/ULoCell:NodeB Function Name=NGY01_39652_GY014_SERHATKOY, Local Cell ID=44983, Cell Name=N/A",Reliable,4.207,4.075,4.207,3.86,7482,5790,
2025-06-24 14:00,60,"GLGY_GY014_SERHATKOY/ULoCell:NodeB Function Name=NGY01_39652_GY014_SERHATKOY, Local Cell ID=44982, Cell Name=N/A",Reliable,0.081,0.079,0.081,0.065,0,0,
2025-06-24 14:00,60,"GLGY_GY014_SERHATKOY/ULoCell:NodeB Function Name=NGY01_39652_GY014_SERHATKOY, Local Cell ID=44981, Cell Name=N/A",Reliable,2.535,2.41,2.535,2.251,3503,1774,
2025-06-24 14:00,60,"GLLF_LF124_ERCAN_NEW_AIRPORT_CARPARK/ULoCell:NodeB Function Name=NLF01_39910_LF124_ERCAN_NEW_AIRPORT_CARPARK, Local Cell ID=47704, Cell Name=N/A",Reliable,1.269,1.194,1.269,1.089,13468,3019,
2025-06-24 14:00,60,"GLLF_LF124_ERCAN_NEW_AIRPORT_CARPARK/ULoCell:NodeB Function Name=NLF01_39910_LF124_ERCAN_NEW_AIRPORT_CARPARK, Local Cell ID=47703, Cell Name=N/A",Reliable,0.289,0.274,0.289,0.242,0,0,
2025-06-24 14:00,60,"GLLF_LF124_ERCAN_NEW_AIRPORT_CARPARK/ULoCell:NodeB Function Name=NLF01_39910_LF124_ERCAN_NEW_AIRPORT_CARPARK, Local Cell ID=47702, Cell Name=N/A",Reliable,0.125,0.112,0.125,0.11,0,0,
2025-06-24 14:00,60,"GLLF_LF124_ERCAN_NEW_AIRPORT_CARPARK/ULoCell:NodeB Function Name=NLF01_39910_LF124_ERCAN_NEW_AIRPORT_CARPARK, Local Cell ID=47701, Cell Name=N/A",Reliable,0.876,0.828,0.876,0.801,0,0,
2025-06-24 14:00,60,"GLLF_LF129_ERCAN_NEW_AIRPORT_POWER_CENTER/ULoCell:NodeB Function Name=NLF01_39915_LF129_ERCAN_NEW_AIRPORT_POWER_CENTER, Local Cell ID=49082, Cell Name=N/A",Reliable,0.25,0.242,0.25,0.239,0,0,
2025-06-24 14:00,60,"GLLF_LF129_ERCAN_NEW_AIRPORT_POWER_CENTER/ULoCell:NodeB Function Name=NLF01_39915_LF129_ERCAN_NEW_AIRPORT_POWER_CENTER, Local Cell ID=49081, Cell Name=N/A",Reliable,1.268,1.188,1.268,1.083,0,0,
2025-06-24 14:00,60,"GLLF_LF127_ERCAN_NEW_AIRPORT_GATE103/ULoCell:NodeB Function Name=NLF01_39913_LF127_ERCAN_NEW_AIRPORT_GATE103, Local Cell ID=49063, Cell Name=N/A",Reliable,0.606,0.564,0.606,0.45,0,0,
2025-06-24 14:00,60,"GLLF_LF127_ERCAN_NEW_AIRPORT_GATE103/ULoCell:NodeB Function Name=NLF01_39913_LF127_ERCAN_NEW_AIRPORT_GATE103, Local Cell ID=49062, Cell Name=N/A",Reliable,0.035,0.035,0.035,0.032,0,0,
2025-06-24 14:00,60,"GLLF_LF127_ERCAN_NEW_AIRPORT_GATE103/ULoCell:NodeB Function Name=NLF01_39913_LF127_ERCAN_NEW_AIRPORT_GATE103, Local Cell ID=49061, Cell Name=N/A",Reliable,0.011,0.011,0.011,0.008,0,0,
2025-06-24 14:00,60,"GLLF_LF128_ERCAN_NEW_AIRPORT_GATE105/ULoCell:NodeB Function Name=NLF01_39914_LF128_ERCAN_NEW_AIRPORT_GATE105, Local Cell ID=49073, Cell Name=N/A",Reliable,0.047,0.043,0.047,0.038,0,0,
2025-06-24 14:00,60,"GLLF_LF128_ERCAN_NEW_AIRPORT_GATE105/ULoCell:NodeB Function Name=NLF01_39914_LF128_ERCAN_NEW_AIRPORT_GATE105, Local Cell ID=49072, Cell Name=N/A",Reliable,0.204,0.194,0.204,0.19,0,0,
2025-06-24 14:00,60,"GLLF_LF128_ERCAN_NEW_AIRPORT_GATE105/ULoCell:NodeB Function Name=NLF01_39914_LF128_ERCAN_NEW_AIRPORT_GATE105, Local Cell ID=49071, Cell Name=N/A",Reliable,0.138,0.121,0.138,0.092,0,0,
2025-06-24 14:00,60,"GLIS_IS014_DOKTORLAR_SITESI/ULoCell:NodeB Function Name=NIS11_39669_IS014_DOKTORLAR_SITESI, Local Cell ID=44603, Cell Name=N/A",Reliable,4.314,4.119,4.314,3.994,5932,1939,
2025-06-24 14:00,60,"GLIS_IS014_DOKTORLAR_SITESI/ULoCell:NodeB Function Name=NIS11_39669_IS014_DOKTORLAR_SITESI, Local Cell ID=44602, Cell Name=N/A",Reliable,0.735,0.665,0.735,0.632,19553,18058,
2025-06-24 14:00,60,"GLIS_IS014_DOKTORLAR_SITESI/ULoCell:NodeB Function Name=NIS11_39669_IS014_DOKTORLAR_SITESI, Local Cell ID=44601, Cell Name=N/A",Reliable,1.108,1.038,1.108,0.938,250,109,
2025-06-24 14:00,60,"GLMG_MG038_MARAS_TD/ULoCell:NodeB Function Name=NMG11_39865_MG038_MARAS_TD, Local Cell ID=43923, Cell Name=N/A",Reliable,1.175,1.108,1.175,0.954,1463,743,
2025-06-24 14:00,60,"GLMG_MG038_MARAS_TD/ULoCell:NodeB Function Name=NMG11_39865_MG038_MARAS_TD, Local Cell ID=43922, Cell Name=N/A",Reliable,0.918,0.853,0.918,0.71,0,0,
2025-06-24 14:00,60,"GLMG_MG038_MARAS_TD/ULoCell:NodeB Function Name=NMG11_39865_MG038_MARAS_TD, Local Cell ID=43921, Cell Name=N/A",Reliable,0.308,0.292,0.308,0.292,2104,1849,
2025-06-24 14:00,60,"GLMG_MG003_ALI_EDIP/ULoCell:NodeB Function Name=NMG11_39830_MG003_ALI_EDIP, Local Cell ID=44353, Cell Name=N/A",Reliable,2.138,2.026,2.138,1.929,222,142,
2025-06-24 14:00,60,"GLMG_MG003_ALI_EDIP/ULoCell:NodeB Function Name=NMG11_39830_MG003_ALI_EDIP, Local Cell ID=44352, Cell Name=N/A",Reliable,0.399,0.378,0.399,0.338,252,170,
2025-06-24 14:00,60,"GLMG_MG003_ALI_EDIP/ULoCell:NodeB Function Name=NMG11_39830_MG003_ALI_EDIP, Local Cell ID=44351, Cell Name=N/A",Reliable,0.828,0.788,0.828,0.658,24,6,
2025-06-24 14:00,60,"GLMG_MG049_SERDARLI/ULoCell:NodeB Function Name=NMG11_39876_MG049_SERDARLI, Local Cell ID=43803, Cell Name=N/A",Reliable,0.647,0.582,0.647,0.444,0,0,
2025-06-24 14:00,60,"GLMG_MG049_SERDARLI/ULoCell:NodeB Function Name=NMG11_39876_MG049_SERDARLI, Local Cell ID=43802, Cell Name=N/A",Reliable,0.024,0.021,0.024,0.021,0,0,
2025-06-24 14:00,60,"GLMG_MG049_SERDARLI/ULoCell:NodeB Function Name=NMG11_39876_MG049_SERDARLI, Local Cell ID=43801, Cell Name=N/A",Reliable,0.681,0.647,0.681,0.643,124,122,
2025-06-24 14:00,60,"GLIS_IS028_MEHMETCIK/ULoCell:NodeB Function Name=NIS11_39683_IS028_MEHMETCIK, Local Cell ID=43949, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 14:00,60,"GLIS_IS028_MEHMETCIK/ULoCell:NodeB Function Name=NIS11_39683_IS028_MEHMETCIK, Local Cell ID=43944, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 14:00,60,"GLIS_IS028_MEHMETCIK/ULoCell:NodeB Function Name=NIS11_39683_IS028_MEHMETCIK, Local Cell ID=43943, Cell Name=N/A",Reliable,0.222,0.197,0.222,0.19,0,0,
2025-06-24 14:00,60,"GLIS_IS028_MEHMETCIK/ULoCell:NodeB Function Name=NIS11_39683_IS028_MEHMETCIK, Local Cell ID=43942, Cell Name=N/A",Reliable,1.392,1.346,1.392,1.326,4624,3423,
2025-06-24 14:00,60,"GLIS_IS028_MEHMETCIK/ULoCell:NodeB Function Name=NIS11_39683_IS028_MEHMETCIK, Local Cell ID=43941, Cell Name=N/A",Reliable,1.561,1.528,1.561,1.524,2221,2154,
2025-06-24 14:00,60,"GLMG_MG018_DSI_VIP1/ULoCell:NodeB Function Name=NMG11_39845_MG018_DSI_VIP1, Local Cell ID=43303, Cell Name=N/A",Reliable,0.444,0.4,0.444,0.381,487,461,
2025-06-24 14:00,60,"GLMG_MG018_DSI_VIP1/ULoCell:NodeB Function Name=NMG11_39845_MG018_DSI_VIP1, Local Cell ID=43302, Cell Name=N/A",Reliable,1.789,0.772,1.789,0.586,0,0,
2025-06-24 14:00,60,"GLMG_MG018_DSI_VIP1/ULoCell:NodeB Function Name=NMG11_39845_MG018_DSI_VIP1, Local Cell ID=43301, Cell Name=N/A",Reliable,0.589,0.556,0.589,0.507,0,0,
2025-06-24 14:00,60,"GLGN_GN061_FOG_TV/ULoCell:NodeB Function Name=NGN01_39561_GN061_FOG_TV, Local Cell ID=45693, Cell Name=N/A",Reliable,0.024,0.022,0.024,0.022,0,0,
2025-06-24 14:00,60,"GLGN_GN061_FOG_TV/ULoCell:NodeB Function Name=NGN01_39561_GN061_FOG_TV, Local Cell ID=45692, Cell Name=N/A",Reliable,0.226,0.225,0.226,0.224,141,120,
2025-06-24 14:00,60,"GLGN_GN061_FOG_TV/ULoCell:NodeB Function Name=NGN01_39561_GN061_FOG_TV, Local Cell ID=45691, Cell Name=N/A",Reliable,0.701,0.669,0.701,0.639,1463,486,
2025-06-24 14:00,60,"GLGN_GN089_KARSIYAKA/ULoCell:NodeB Function Name=NGN01_39589_GN089_KARSIYAKA, Local Cell ID=43683, Cell Name=N/A",Reliable,1.447,1.385,1.447,1.306,2248,2027,
2025-06-24 14:00,60,"GLGN_GN089_KARSIYAKA/ULoCell:NodeB Function Name=NGN01_39589_GN089_KARSIYAKA, Local Cell ID=43682, Cell Name=N/A",Reliable,1.636,1.525,1.636,1.376,4258,1485,
2025-06-24 14:00,60,"GLGN_GN089_KARSIYAKA/ULoCell:NodeB Function Name=NGN01_39589_GN089_KARSIYAKA, Local Cell ID=43681, Cell Name=N/A",Reliable,2.575,2.465,2.575,2.047,37819,8291,
2025-06-24 14:00,60,"GLGY_GY017_ZAKKUM/ULoCell:NodeB Function Name=NGY01_39655_GY017_ZAKKUM, Local Cell ID=46993, Cell Name=N/A",Reliable,1.318,1.257,1.318,1.218,1866,1655,
2025-06-24 14:00,60,"GLGY_GY017_ZAKKUM/ULoCell:NodeB Function Name=NGY01_39655_GY017_ZAKKUM, Local Cell ID=46992, Cell Name=N/A",Reliable,1.101,1.031,1.101,1,2067,1383,
2025-06-24 14:00,60,"GLGY_GY017_ZAKKUM/ULoCell:NodeB Function Name=NGY01_39655_GY017_ZAKKUM, Local Cell ID=46991, Cell Name=N/A",Reliable,0.286,0.272,0.286,0.262,433,238,
2025-06-24 14:00,60,"GLIS_IS013_DIPKARPAZ/ULoCell:NodeB Function Name=NIS11_39668_IS013_DIPKARPAZ, Local Cell ID=46974, Cell Name=N/A",Reliable,0.274,0.254,0.274,0.232,0,0,
2025-06-24 14:00,60,"GLIS_IS013_DIPKARPAZ/ULoCell:NodeB Function Name=NIS11_39668_IS013_DIPKARPAZ, Local Cell ID=46973, Cell Name=N/A",Reliable,2.585,2.276,2.585,1.889,671,266,
2025-06-24 14:00,60,"GLIS_IS013_DIPKARPAZ/ULoCell:NodeB Function Name=NIS11_39668_IS013_DIPKARPAZ, Local Cell ID=46972, Cell Name=N/A",Reliable,1.443,1.268,1.443,1.022,0,0,
2025-06-24 14:00,60,"GLIS_IS013_DIPKARPAZ/ULoCell:NodeB Function Name=NIS11_39668_IS013_DIPKARPAZ, Local Cell ID=46971, Cell Name=N/A",Reliable,2.35,2.207,2.35,1.986,0,0,
2025-06-24 14:00,60,"GLMG_MG004_ASLANKOY/ULoCell:NodeB Function Name=NMG11_39831_MG004_ASLANKOY, Local Cell ID=43813, Cell Name=N/A",Reliable,0.038,0.032,0.038,0.032,0,0,
2025-06-24 14:00,60,"GLMG_MG004_ASLANKOY/ULoCell:NodeB Function Name=NMG11_39831_MG004_ASLANKOY, Local Cell ID=43812, Cell Name=N/A",Reliable,0.999,0.911,0.999,0.868,224,206,
2025-06-24 14:00,60,"GLMG_MG004_ASLANKOY/ULoCell:NodeB Function Name=NMG11_39831_MG004_ASLANKOY, Local Cell ID=43811, Cell Name=N/A",Reliable,0.632,0.585,0.632,0.408,0,0,
2025-06-24 14:00,60,"GLGY_GY003_BOSTANCI/ULoCell:NodeB Function Name=NGY01_39641_GY003_BOSTANCI, Local Cell ID=43773, Cell Name=N/A",Reliable,2.283,2.211,2.283,2.114,7482,4964,
2025-06-24 14:00,60,"GLGY_GY003_BOSTANCI/ULoCell:NodeB Function Name=NGY01_39641_GY003_BOSTANCI, Local Cell ID=43772, Cell Name=N/A",Reliable,0.994,0.974,0.994,0.951,2438,2275,
2025-06-24 14:00,60,"GLGY_GY003_BOSTANCI/ULoCell:NodeB Function Name=NGY01_39641_GY003_BOSTANCI, Local Cell ID=43771, Cell Name=N/A",Reliable,3.89,3.75,3.89,3.051,2388,2091,
2025-06-24 14:00,60,"GLIS_IS040_YENIERENKOY_2/ULoCell:NodeB Function Name=NIS11_39695_IS040_YENIERENKOY_2, Local Cell ID=43453, Cell Name=N/A",Reliable,1.978,1.872,1.978,1.779,20483,6224,
2025-06-24 14:00,60,"GLIS_IS040_YENIERENKOY_2/ULoCell:NodeB Function Name=NIS11_39695_IS040_YENIERENKOY_2, Local Cell ID=43452, Cell Name=N/A",Reliable,0.743,0.732,0.743,0.708,58,58,
2025-06-24 14:00,60,"GLIS_IS040_YENIERENKOY_2/ULoCell:NodeB Function Name=NIS11_39695_IS040_YENIERENKOY_2, Local Cell ID=43451, Cell Name=N/A",Reliable,0.406,0.387,0.406,0.376,3781,3497,
2025-06-24 14:00,60,"GLIS_IS042_ZAFERBURNU/ULoCell:NodeB Function Name=NIS11_39697_IS042_ZAFERBURNU, Local Cell ID=45392, Cell Name=N/A",Reliable,0.449,0.422,0.449,0.383,0,0,
2025-06-24 14:00,60,"GLIS_IS042_ZAFERBURNU/ULoCell:NodeB Function Name=NIS11_39697_IS042_ZAFERBURNU, Local Cell ID=45391, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 14:00,60,"GLIS_IS034_SIPAHI/ULoCell:NodeB Function Name=NIS11_39689_IS034_SIPAHI, Local Cell ID=44913, Cell Name=N/A",Reliable,0.329,0.317,0.329,0.301,0,0,
2025-06-24 14:00,60,"GLIS_IS034_SIPAHI/ULoCell:NodeB Function Name=NIS11_39689_IS034_SIPAHI, Local Cell ID=44912, Cell Name=N/A",Reliable,0.522,0.486,0.522,0.464,1165,360,
2025-06-24 14:00,60,"GLIS_IS034_SIPAHI/ULoCell:NodeB Function Name=NIS11_39689_IS034_SIPAHI, Local Cell ID=44911, Cell Name=N/A",Reliable,0.393,0.378,0.393,0.262,113,108,
2025-06-24 14:00,60,"GLMG_MG032_KURUDERE/ULoCell:NodeB Function Name=NMG11_39859_MG032_KURUDERE, Local Cell ID=45862, Cell Name=N/A",Reliable,0.616,0.562,0.616,0.503,0,0,
2025-06-24 14:00,60,"GLMG_MG032_KURUDERE/ULoCell:NodeB Function Name=NMG11_39859_MG032_KURUDERE, Local Cell ID=45863, Cell Name=N/A",Reliable,0.259,0.241,0.259,0.182,0,0,
2025-06-24 14:00,60,"GLMG_MG032_KURUDERE/ULoCell:NodeB Function Name=NMG11_39859_MG032_KURUDERE, Local Cell ID=45861, Cell Name=N/A",Reliable,0.079,0.075,0.079,0.064,0,0,
2025-06-24 14:00,60,"GLGN_GN130_TITANIK/ULoCell:NodeB Function Name=NGN01_39630_GN130_TITANIK, Local Cell ID=46852, Cell Name=N/A",Reliable,0.512,0.478,0.512,0.45,1509,558,
2025-06-24 14:00,60,"GLGN_GN130_TITANIK/ULoCell:NodeB Function Name=NGN01_39630_GN130_TITANIK, Local Cell ID=46851, Cell Name=N/A",Reliable,2.412,2.335,2.412,2.281,9847,5460,
2025-06-24 14:00,60,"GLIS_IS024_KUMYALI/ULoCell:NodeB Function Name=NIS11_39679_IS024_KUMYALI, Local Cell ID=44843, Cell Name=N/A",Reliable,0.766,0.72,0.766,0.649,3158,928,
2025-06-24 14:00,60,"GLIS_IS024_KUMYALI/ULoCell:NodeB Function Name=NIS11_39679_IS024_KUMYALI, Local Cell ID=44842, Cell Name=N/A",Reliable,1.288,1.261,1.288,1.258,1825,1610,
2025-06-24 14:00,60,"GLIS_IS024_KUMYALI/ULoCell:NodeB Function Name=NIS11_39679_IS024_KUMYALI, Local Cell ID=44841, Cell Name=N/A",Reliable,1.244,1.001,1.244,0.9,0,0,
2025-06-24 14:00,60,"GLGN_GN098_LAVINUIM_SITESI/ULoCell:NodeB Function Name=NGN01_39598_GN098_LAVINUIM_SITESI, Local Cell ID=47293, Cell Name=N/A",Reliable,0.354,0.336,0.354,0.314,6689,1405,
2025-06-24 14:00,60,"GLGN_GN098_LAVINUIM_SITESI/ULoCell:NodeB Function Name=NGN01_39598_GN098_LAVINUIM_SITESI, Local Cell ID=47292, Cell Name=N/A",Reliable,0.208,0.189,0.208,0.157,1535,18,
2025-06-24 14:00,60,"GLGN_GN098_LAVINUIM_SITESI/ULoCell:NodeB Function Name=NGN01_39598_GN098_LAVINUIM_SITESI, Local Cell ID=47291, Cell Name=N/A",Reliable,0.183,0.171,0.183,0.16,696,235,
2025-06-24 14:00,60,"GLLF_LF029_ERCAN_VIP1/ULoCell:NodeB Function Name=NLF01_39742_LF029_ERCAN_VIP1, Local Cell ID=43273, Cell Name=N/A",Reliable,0.094,0.089,0.094,0.085,0,0,
2025-06-24 14:00,60,"GLLF_LF029_ERCAN_VIP1/ULoCell:NodeB Function Name=NLF01_39742_LF029_ERCAN_VIP1, Local Cell ID=43272, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 14:00,60,"GLLF_LF029_ERCAN_VIP1/ULoCell:NodeB Function Name=NLF01_39742_LF029_ERCAN_VIP1, Local Cell ID=43271, Cell Name=N/A",Reliable,0.046,0.043,0.046,0.042,0,0,
2025-06-24 14:00,60,"GLGN_GN056_ESENTEPE/ULoCell:NodeB Function Name=NGN01_39556_GN056_ESENTEPE, Local Cell ID=45551, Cell Name=N/A",Reliable,0.837,0.774,0.837,0.743,1210,82,
2025-06-24 14:00,60,"GLGN_GN118_PINARBASI/ULoCell:NodeB Function Name=NGN01_39618_GN118_PINARBASI, Local Cell ID=44663, Cell Name=N/A",Reliable,2.004,1.893,2.004,1.701,0,0,
2025-06-24 14:00,60,"GLGN_GN118_PINARBASI/ULoCell:NodeB Function Name=NGN01_39618_GN118_PINARBASI, Local Cell ID=44662, Cell Name=N/A",Reliable,1.106,1.031,1.106,0.911,80,20,
2025-06-24 14:00,60,"GLGN_GN118_PINARBASI/ULoCell:NodeB Function Name=NGN01_39618_GN118_PINARBASI, Local Cell ID=44661, Cell Name=N/A",Reliable,0.036,0.031,0.036,0.024,0,0,
2025-06-24 14:00,60,"GLLF_LF114_ZET_KARTING_VIP2/ULoCell:NodeB Function Name=NLF01_39827_LF114_ZET_KARTING_VIP2, Local Cell ID=45323, Cell Name=N/A",Reliable,0.181,0.16,0.181,0.154,0,0,
