2025-06-24 13:00,60,"GLLF_LF071_MECLIS_VIP1/NodeBFunction:NodeB Function Name=NLF01_39784_LF071_MECLIS_VIP1",Reliable,0.365,0.061,0.438,7.225,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1,2.2,26
2025-06-24 13:00,60,"GLLF_LF089_SARAY_VIP1/NodeBFunction:NodeB Function Name=NLF01_39802_LF089_SARAY_VIP1",Reliable,0.991,0.459,1.098,25.441,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1.6,4,44.2
2025-06-24 13:00,60,"GLIS_IS046_YDU_BOGAZICI_HASTANE/NodeBFunction:NodeB Function Name=NIS11_39891_IS046_Ydu_Bogazici_Hastane",Reliable,0.717,0.226,1.003,15.486,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,1.2,4,34.8
2025-06-24 13:00,60,"GLLK_LK005_DOGANCIKOY/NodeBFunction:NodeB Function Name=NLK01_39703_LK005_DOGANCIKOY",Reliable,1.344,0.324,1.809,31.938,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1.6,5.2,67.4
2025-06-24 13:00,60,"GLLK_LK004_DOGANCI_TD/NodeBFunction:NodeB Function Name=NLK01_39702_LK004_DOGANCI_TD",Reliable,0.367,0.014,0.492,6.32,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.4,2.6,17.8
2025-06-24 13:00,60,"GLGN_GN136_YDU_KARAKUM/NodeBFunction:NodeB Function Name=NGN01_39636_GN136_YDU_KARAKUM",Reliable,0.444,0.054,0.237,5.707,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.6,2,15.8
2025-06-24 13:00,60,"GLGN_GN141_ILELI_MARKET/NodeBFunction:NodeB Function Name=NGN01_39898_GN141_ILELI_MARKET",Reliable,0.964,0.2,0.796,13.506,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1.4,3,34.6
2025-06-24 13:00,60,"GLLF_LF070_MARMARA/NodeBFunction:NodeB Function Name=NLF01_39783_LF070_MARMARA",Reliable,1.384,0.078,0.523,17.812,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,0.8,2.2,36.4
2025-06-24 13:00,60,"GLGN_GN082_ILGAZ/NodeBFunction:NodeB Function Name=NGN01_39582_GN082_ILGAZ",Reliable,0.281,0,0.156,2.706,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0,1.2,11.2
2025-06-24 13:00,60,"GLLF_LF077_MINARELIKOY/NodeBFunction:NodeB Function Name=NLF01_39790_LF077_MINARELIKOY",Reliable,0.822,0.12,0.943,13.72,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,1,3.8,35.8
2025-06-24 13:00,60,"GLLF_LF002_AKINCILAR/NodeBFunction:NodeB Function Name=NLF01_39715_LF002_AKINCILAR",Reliable,0.099,0.005,0.084,0.798,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.4,1,5.6
2025-06-24 13:00,60,"GLLF_LF115_GOCMENKOY_GIZLEM_APT/NodeBFunction:NodeB Function Name=NLF01_39896_LF115_GOCMENKOY_GIZLEM_APT",Reliable,0.996,0.143,1.077,20.857,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,1,4,41.8
2025-06-24 13:00,60,"GLLF_LF032_FINA_PETROL_1/NodeBFunction:NodeB Function Name=NLF01_39745_LF032_FINA_PETROL_1",Reliable,0.755,0.164,0.959,14.191,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.8,3.4,33.6
2025-06-24 13:00,60,"GLLF_LF093_TASKINKOY/NodeBFunction:NodeB Function Name=NLF01_39806_LF093_TASKINKOY",Reliable,0.548,0.149,0.752,11.922,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1,3.4,27.8
2025-06-24 13:00,60,"GLLF_LF004_ALAYKOY_KAVSAK/NodeBFunction:NodeB Function Name=NLF01_39717_LF004_ALAYKOY_KAVSAK",Reliable,0.962,0.158,1.016,15.822,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1.4,4.4,41.2
2025-06-24 13:00,60,"GLIS_IS003_AYLUKA_SOSYAL_KONUTLAR/NodeBFunction:NodeB Function Name=NIS11_39658_IS003_AYLUKA_SOSYAL_KONUTLAR",Reliable,1.118,0.144,0.885,15.824,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.8,3,32.4
2025-06-24 13:00,60,"GLGN_GN133_YASAM_6_APARTMANI/NodeBFunction:NodeB Function Name=NGN01_39633_GN133_YASAM_6_APARTMANI",Reliable,1.888,0.153,1.329,29.052,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,49.2
2025-06-24 13:00,60,"GLLF_LF086_ROYAL_PALACE_OTEL/NodeBFunction:NodeB Function Name=NLF01_39799_LF086_ROYAL_PALACE_OTEL",Reliable,0.748,0.171,0.381,9.171,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.8,21.6
2025-06-24 13:00,60,"GLLF_LF067_LETAM/NodeBFunction:NodeB Function Name=NLF01_39780_LF067_LETAM",Reliable,0.672,0.104,0.721,12.46,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.8,3.4,29.6
2025-06-24 13:00,60,"GLMG_MG024_GRAND_ARAS/NodeBFunction:NodeB Function Name=NMG11_39851_MG024_GRAND_ARAS",Reliable,0.718,0.082,0.778,13.957,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.8,3.2,32.2
2025-06-24 13:00,60,"GLLF_LF010_ATILGAN_PLAZA/NodeBFunction:NodeB Function Name=NLF01_39723_LF010_ATILGAN_PLAZA",Reliable,1.405,0.161,0.766,18.15,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,1,3.2,41.8
2025-06-24 13:00,60,"GLLF_LF034_GALABALIK/NodeBFunction:NodeB Function Name=NLF01_39747_LF034_GALABALIK",Reliable,1.866,0.162,1.051,28.071,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,1.2,3.4,50.4
2025-06-24 13:00,60,"GLLF_LF035_GELIBOLU_ULUC_APT/NodeBFunction:NodeB Function Name=NLF01_39748_LF035_GELIBOLU_ULUC_APT",Reliable,1.284,0.215,1.075,23.309,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1.4,4.4,46
2025-06-24 13:00,60,"GLGN_GN139_GRAND_PASA_OUTDOOR/NodeBFunction:NodeB Function Name=NGN01_39894_GN139_GRAND_PASA_OUTDOOR",Reliable,0.975,0.2,0.752,16.189,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1,3,34.8
2025-06-24 13:00,60,"GLGN_GN132_YASAM_2_APARTMANI/NodeBFunction:NodeB Function Name=NGN01_39632_GN132_YASAM_2_APARTMANI",Reliable,1.031,0.203,0.611,26.743,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1.2,2.6,49.2
2025-06-24 13:00,60,"GLMG_MG040_OZLEM_PASTANESI/NodeBFunction:NodeB Function Name=NMG11_39867_MG040_OZLEM_PASTANESI",Reliable,0.855,0.159,0.847,15.452,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1,3.4,34
2025-06-24 13:00,60,"GLLF_LF090_SIBAR_AYBAR_APT/NodeBFunction:NodeB Function Name=NLF01_39803_LF090_SIBAR_AYBAR_APT",Reliable,0.68,0.126,0.448,10.093,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.8,2.4,25
2025-06-24 13:00,60,"GLMG_MG047_SALLAKOGLULARI_APT/NodeBFunction:NodeB Function Name=NMG11_39874_MG047_SALLAKOGLULARI_APT",Reliable,1.042,0.321,1.036,19.435,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,1.6,4,46.6
2025-06-24 13:00,60,"SRGN_GN140_ERDENER_MARKET/NodeBFunction:NodeB Function Name=NGN01_39893_GN140_ERDENER_MARKET",Reliable,0.806,0.585,1.431,26.777,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,1.8,4.2,50
2025-06-24 13:00,60,"GLIS_IS032_OTUKEN/NodeBFunction:NodeB Function Name=NIS11_39687_IS032_OTUKEN",Reliable,4.018,0.049,2.608,42.97,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.6,6.2,73.8
2025-06-24 13:00,60,"GLMG_MG031_KARAKOL_NEW/NodeBFunction:NodeB Function Name=NMG11_39858_MG031_KARAKOL_NEW",Reliable,0.423,0.172,0.383,10.302,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1,1.8,23.8
2025-06-24 13:00,60,"GLGN_GN123_SAMI_OTEL/NodeBFunction:NodeB Function Name=NGN01_39623_GN123_SAMI_OTEL",Reliable,0.715,0.172,0.483,10.776,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1,2.6,27.2
2025-06-24 13:00,60,"GLGY_GY008_GUZELYURT_YURTLAR/NodeBFunction:NodeB Function Name=NGY01_39646_GY008_GUZELYURT_YURTLAR",Reliable,0.79,0.139,0.573,10.262,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,1.2,2.6,24.2
2025-06-24 13:00,60,"GLGN_GN016_AYDOGAN_APT/NodeBFunction:NodeB Function Name=NGN01_39516_GN016_AYDOGAN_APT",Reliable,1.536,0.108,1.061,23.933,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.8,3.2,45.4
2025-06-24 13:00,60,"GLGN_GN070_GIRNE_ASKERI_HASTANE/NodeBFunction:NodeB Function Name=NGN01_39570_GN070_GIRNE_ASKERI_HASTANE",Reliable,1.234,0.287,0.983,20.219,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1.6,3.2,44.2
2025-06-24 13:00,60,"GLGY_GY001_AKCAY/NodeBFunction:NodeB Function Name=NGY01_39639_GY001_AKCAY",Reliable,1.419,0.295,1.463,40.582,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1.4,4.4,70.8
2025-06-24 13:00,60,"GLIS_IS008_BOGAZTEPE_KULE/NodeBFunction:NodeB Function Name=NIS11_39663_IS008_BOGAZTEPE_KULE",Reliable,7.548,0.112,2.795,72.107,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,0.8,7.2,120.2
2025-06-24 13:00,60,"GLIS_IS007_BOGAZICI_T_KULE_VIP2/NodeBFunction:NodeB Function Name=NIS11_39662_IS007_BOGAZICI_T_KULE_VIP2",Reliable,2.884,0.14,2.548,38.632,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,1,6,74
2025-06-24 13:00,60,"GLGN_GN011_ALSANCAK_MERKEZ/NodeBFunction:NodeB Function Name=NGN01_39511_GN011_ALSANCAK_MERKEZ",Reliable,0.921,0.146,0.664,14.069,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1,3.4,28.2
2025-06-24 13:00,60,"GLIS_IS016_ISKELE_TD/NodeBFunction:NodeB Function Name=NIS11_39671_IS016_ISKELE_TD",Reliable,2.04,0.356,1.294,30.369,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,1.4,3.8,55
2025-06-24 13:00,60,"GLLF_LF110_YENIKENT_VIP1/NodeBFunction:NodeB Function Name=NLF01_39823_LF110_YENIKENT_VIP1",Reliable,0.822,0.111,0.886,16.159,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1,3.8,35.4
2025-06-24 13:00,60,"GLLF_LF018_CYPRUS_UNIVERSITY_VIP1/NodeBFunction:NodeB Function Name=NLF01_39731_LF018_CYPRUS_UNIVERSITY_VIP1",Reliable,1.385,0.059,1.038,18.474,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,0.8,3.6,39
2025-06-24 13:00,60,"GLMG_MG001_AKDOGAN/NodeBFunction:NodeB Function Name=NMG11_39828_MG001_AKDOGAN",Reliable,0.683,0.189,0.577,15.635,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1,2.8,29.4
2025-06-24 13:00,60,"GLGN_GN121_RUSTEMOGLU/NodeBFunction:NodeB Function Name=NGN01_39621_GN121_RUSTEMOGLU",Reliable,0.601,0.185,0.632,12.053,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.8,3,28.8
2025-06-24 13:00,60,"GLIS_IS038_YENI_BOGAZICI_NEW/NodeBFunction:NodeB Function Name=NIS11_39693_IS038_YENI_BOGAZICI_NEW",Reliable,1.652,0.385,1.734,35.245,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1.6,4.8,62.8
2025-06-24 13:00,60,"GLGN_GN037_DEGIRMENLIK_KULE/NodeBFunction:NodeB Function Name=NGN01_39537_GN037_DEGIRMENLIK_KULE",Reliable,1.754,0.164,1.928,30.113,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,1.6,5.4,61.8
2025-06-24 13:00,60,"GLLF_LF084_OSMAN_DEMIREL/NodeBFunction:NodeB Function Name=NLF01_39797_LF084_OSMAN_DEMIREL",Reliable,1.006,0.22,0.676,15.033,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1,3,35.2
2025-06-24 13:00,60,"GLMG_MG022_GECITKALE_TD/NodeBFunction:NodeB Function Name=NMG11_39849_MG022_GECITKALE_TD",Reliable,0.788,0.165,1.101,18.116,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1,3.4,36.2
2025-06-24 13:00,60,"GLGN_GN081_HISARKOY/NodeBFunction:NodeB Function Name=NGN01_39581_GN081_HISARKOY",Reliable,0.547,0.049,1.1,13.259,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4,3.6,31
2025-06-24 13:00,60,"GLMG_MG006_BEYARMUDU_TD/NodeBFunction:NodeB Function Name=NMG11_39833_MG006_BEYARMUDU_TD",Reliable,0.787,0.241,1.253,17.409,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1,3.8,39.6
2025-06-24 13:00,60,"GLMG_MG005_AYLUKA/NodeBFunction:NodeB Function Name=NMG11_39832_MG005_AYLUKA",Reliable,1.421,0.348,0.816,26.14,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,1.8,2.6,58.8
2025-06-24 13:00,60,"GLMG_MG036_MAGOSA_TERMINAL/NodeBFunction:NodeB Function Name=NMG11_39863_MG036_MAGOSA_TERMINAL",Reliable,1.19,0.153,0.967,17.185,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1,3.4,33.2
2025-06-24 13:00,60,"GLMG_MG037_MAGOSA_UN/NodeBFunction:NodeB Function Name=NMG11_39864_MG037_MAGOSA_UN",Reliable,0.927,0.067,0.498,13.967,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.6,2.8,31.6
2025-06-24 13:00,60,"GLMG_MG039_MUTLUYAKA/NodeBFunction:NodeB Function Name=NMG11_39866_MG039_MUTLUYAKA",Reliable,1.037,0.176,1.329,19.744,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1,4,38
2025-06-24 13:00,60,"GLLF_LF083_ORTAKOY_VIP1/NodeBFunction:NodeB Function Name=NLF01_39796_LF083_ORTAKOY_VIP1",Reliable,0.736,0.18,0.619,13.036,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,1,2.6,30.8
2025-06-24 13:00,60,"GLMG_MG007_BOZTUNA/NodeBFunction:NodeB Function Name=NMG11_39834_MG007_BOZTUNA",Reliable,1.999,0.309,1.694,43.625,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,1.2,5,72.6
2025-06-24 13:00,60,"GLMG_MG061_ZIYAGOKALP/NodeBFunction:NodeB Function Name=NMG11_39888_MG061_ZIYAGOKALP",Reliable,1.542,0.285,1.534,24.446,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1,4.6,52.6
2025-06-24 13:00,60,"GLMG_MG043_PASAKOY_VIP2/NodeBFunction:NodeB Function Name=NMG11_39870_MG043_PASAKOY_VIP2",Reliable,0.564,0.128,0.506,9.693,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.8,2.6,24
2025-06-24 13:00,60,"GLLF_LF068_LEVENT/NodeBFunction:NodeB Function Name=NLF01_39781_LF068_LEVENT",Reliable,0.359,0.056,0.313,5.102,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1,2.2,15
2025-06-24 13:00,60,"GLLF_LF088_SANAYI/NodeBFunction:NodeB Function Name=NLF01_39801_LF088_SANAYI",Reliable,0.902,0.247,0.957,19.853,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,1.2,3.2,42
