Result Time,Granularity Period,Object Name,Reliability,"50331850","50331851","50331852","50331853","50331854","50331855","50331856","50331857","50331858","50331859","50331860","50331861","50331862","50331863","50331864","50331865","50331866","50331867","50331868","50331869","50331870","50331871","50331872","50331873","50331874","50331875","50331876","50331877","50331878","50331879","50331885","50331886","50331887","50331888","50331889","50331892","50331903","50331904","50331908","50331925","50331926","50331927","50331928","50331929","50331930","50331931","50331957","50331958","50331959","50331961","50331962","50331963","50331964","50331965","50331966","50331967","50331971","50331972","50331973","50331974","50331987","50331988","50331989","50331990","50331991","50331992","50331993","50331995","50332378","50332379","50332380","50332385","50332386","50332387","50332498","50332499","50332500","50332501","50332503","50332507","50332551","50332623","50332638","50341849","50341850","50341851","50341852","50341853","50341854","50341855","50341856","50341857","50341858","50341859","50341864","50341865","50341866","50341868","50341869","50341870","50341871","50341872","50341873","50341874","50341875","50341876","50341877","50341878","50341879","50341880","50341881","50341882","50341883","50341884","50341885","50341886","50341887","50341888","50341889","50341890","50341891","50341892","50341893","50341894","50341895","50341896","50341897","50341898","50341980","50341981","50341982","50341983","50341984","50341985","50341986","50341994","50342552","50342553","50361698","50361699","50361701"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,%,per mill,per mill,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,kbit,None,None,None,kbit,kbit,None,None,dB,dB,None,None,kbit,None,None,per mill,None,None,None,None,per mill,per mill,per mill,per mill,%,per mill,per mill,per mill,per mill,None,per mill,None,None,None,None,None,None,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,None,None,None,None,None,None,None,None,None,per mill,per mill,per mill,per mill,per mill,per mill,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit/s,kbit/s,None,dB,None
2025-06-24 13:00,60,"GLLF_LF116_AKSOY_OYUNCAK/ULoCell:NodeB Function Name=NLF01_39892_LF116_Aksoy_Oyuncak, Local Cell ID=47922, Cell Name=N/A",Reliable,1717536,35427,12468,8357,5441,4178,3101,2396,3113,1807,1052,593,414,317,447,281,151,95,102,324,792,172,70,125,69,1212,3414,19483,634261,71676,31373,3438,763048,17476,2024,0,52,166,36481,1034,163,113,113,40,40,40,0,0,0,1062,112,72,72,0,0,0,0,0,0,2089,50,178,95,392,740,2282,5705,0,16490,12315,4830,0,10378,6480,0,0,,,0,0,,0,0,23,0.042,0.994,0.001,0.071,0,0,0,0,0,0,3,2,,,,0.199,0.007,0.001,0,0,0,1135.104,57.048,48.486,48.486,0,0,0,29700.904,0.239,0.007,0.002,0.001,0.002,0.001,0,0,0.176,0,0,121,,,0,5.238,41.49,51.276,264.806,957.162,1376.046,5053.032,0,,,0,,0
2025-06-24 13:00,60,"GLLF_LF116_AKSOY_OYUNCAK/ULoCell:NodeB Function Name=NLF01_39892_LF116_Aksoy_Oyuncak, Local Cell ID=47921, Cell Name=N/A",Reliable,1674837,57011,20119,14408,9975,5605,3563,2941,3599,1979,1221,782,561,413,275,251,159,152,148,195,421,195,84,501,457,187,2802,15301,1132653,66593,48075,7850,1568724,34962,4712,0,50,90,41343,485,110,92,43,38,38,38,0,0,0,781,54,38,15,7,2,2,0,0,1,6149,5,190,124,1057,1709,2701,6162,0,29578,33145,1270,0,28936,1319,0,0,,,0,0,,0,0,9,0.04,1.215,0.002,0.043,0,0,0,0,0,0,2,2,,,,0.718,0.015,0.001,0,0,0,1354.038,35.208,23.814,6.954,2.124,0.372,0.372,41004.625,0.159,0.003,0.001,0,0.001,0,0,0,0.67,0,0,128,,,0,4.812,120.672,98.904,818.508,793.766,2886.914,10146.116,0,,,0,,0
2025-06-24 13:00,60,"SRLF_LF023_DUMLUPINAR/ULoCell:NodeB Function Name=NLF01_39736_LF023_DUMLUPINAR, Local Cell ID=44033, Cell Name=N/A",Reliable,1705686,37387,13907,10468,5172,3621,3034,2965,3006,3784,4506,958,823,575,495,477,407,387,376,281,534,517,596,67,0,3,4393,9878,1118454,33986,24073,8139,1393333,6697,2962,0,16,0,8578,1028,61,15,4,3,3,3,0,0,0,468,36,1,1,1,0,0,0,87,42,1061,5,28,24,541,731,830,1943,762,6281,7536,224,,6235,176,0,0,,,0,,,0,0,6,0.02,0.789,0.001,0.097,0,0,0,0,0,0,0,0,,,,0.744,0.011,0,0,0,0,102.33,2.514,0.186,0.186,0.186,0,0,21981.182,0.029,0.001,0,0,0,0,0,0,0.724,0,0,106,,,293,13.566,74.868,19.05,203.318,793.052,822.76,2343.34,131.952,,,0,,0
2025-06-24 13:00,60,"SRLF_LF023_DUMLUPINAR/ULoCell:NodeB Function Name=NLF01_39736_LF023_DUMLUPINAR, Local Cell ID=44032, Cell Name=N/A",Reliable,23857,1501390,186184,33802,11740,7089,4436,3073,3557,2372,1745,1280,1118,1014,1063,1289,2737,2956,1902,650,1054,1083,1074,1748,789,1018,15576,8865,792407,31909,21772,6247,994630,14458,3408,0,42,0,19975,1129,317,293,204,201,23,0,0,0,0,1383,286,221,117,117,72,16,2,2,4,2347,0,3,5,55,1242,3111,2919,173,18487,16005,808,,17055,1730,0,0,,,0,,,0,0,8,0.019,0.68,0.002,0.046,0,0,0,0,0,0,0,1,,,,0.529,0.009,0.001,0,0,0,4429.238,767.088,573.96,118.95,118.95,30.348,11.568,24237.176,0.022,0.001,0,0,0.001,0,0,0,0.502,0,9,59,,,4,0,3.75,10.896,25.23,955.38,5126.426,5089.002,167.998,,,0,,0
2025-06-24 13:00,60,"SRLF_LF023_DUMLUPINAR/ULoCell:NodeB Function Name=NLF01_39736_LF023_DUMLUPINAR, Local Cell ID=44031, Cell Name=N/A",Reliable,1172627,403413,96047,43373,24306,13993,9209,6201,7967,4606,2981,2213,1681,1443,1918,5236,782,543,363,320,668,115,19,0,0,0,10265,72753,1722121,983527,905872,165454,1873465,720455,141388,0,28,200,744306,19789,7153,5822,4361,3737,291,0,0,0,0,20062,6935,5643,4404,3753,162,0,190,43,41,31822,2,13,71,569,4315,109962,347792,659,864050,751798,345,,876717,295,0,0,,,0,,,0,0,25,0.573,2,0.016,0.977,0,1,0,0,0,0,1,3,,,,0.786,0.786,0.015,0.001,0,0,16858.293,3347.586,2533.944,1734.468,1336.794,45.528,0,1128435,0.017,0.001,0.001,0.001,0.001,0,0,0,0.688,0,40,71,,,3,0.726,7.098,44.772,742.824,5548.05,143649.469,456455.844,243.738,,,0,,0
2025-06-24 13:00,60,"GLLF_LF009_ATATURK_STADIUM/ULoCell:NodeB Function Name=NLF01_39722_LF009_ATATURK_STADIUM, Local Cell ID=47093, Cell Name=N/A",Reliable,1580409,111491,36412,20143,11181,7731,5246,3678,4894,3458,2577,1965,1706,2305,2573,2449,797,571,455,356,449,367,251,300,270,479,9588,204195,1707732,615835,134366,12425,3255484,99019,8110,0,134,166,461889,12173,7122,6614,5573,4483,1230,430,0,0,0,13800,7745,7250,6120,4985,1440,470,0,0,0,0,50,1855,1000,3805,37910,48035,56665,31730,152986,0,98637,0,0,155281,0,0,,,0,0,,0,0,51,0.407,2.214,0.009,0.104,0,0,0,0,0,0,9,23,,,,0,0,0,0,0,0,6269.436,1298.46,1246.602,948.648,602.718,109.11,62.904,194056.547,1.948,0.124,0.045,0.018,0.031,0.013,0.009,0.002,0,0,14,151,,,80,26.76,426.138,134.376,1287.522,14300.628,24068.676,41611.77,3989.424,,,0,,0
2025-06-24 13:00,60,"GLLF_LF009_ATATURK_STADIUM/ULoCell:NodeB Function Name=NLF01_39722_LF009_ATATURK_STADIUM, Local Cell ID=47092, Cell Name=N/A",Reliable,163497,432260,319468,227702,155701,114491,75468,50970,70014,45245,28481,20559,19094,15574,9832,8730,6967,5447,3328,3522,5087,4850,4038,3978,4297,3911,70473,718175,1802512,1358184,443931,49263,10265890,333830,39074,0,184,132,1100603,296751,117048,95640,53491,39907,23038,11884,0,0,0,590350,225765,183380,106620,81435,46065,22125,0,0,0,0,35,1280,205,3305,32470,94055,338065,33315,599565,0,327685,0,0,607092,0,0,,,0,0,,0,0,56,1.368,5.772,0.034,0.261,0,0,0,0,0,0,31,69,,,,0,0,0,0,0,0,294987.469,93671.078,61213.867,22410.973,11481.912,4063.242,1575.012,746182.625,6.088,0.449,0.19,0.068,0.109,0.056,0.036,0.013,0,0,69,55,,,21,19.968,320.526,55.986,1047.48,10362.984,55102.48,266849.656,5095.608,,,0,,0
2025-06-24 13:00,60,"GLLF_LF009_ATATURK_STADIUM/ULoCell:NodeB Function Name=NLF01_39722_LF009_ATATURK_STADIUM, Local Cell ID=47091, Cell Name=N/A",Reliable,1435674,188112,56986,31901,22075,13974,10109,8638,10487,5272,3274,1914,1425,957,1710,3557,2486,1009,143,89,84,53,31,21,1,31,9350,273035,1631991,603941,127758,26945,3442690,62720,14067,0,110,500,308891,14185,2977,2058,1566,1452,52,0,0,0,0,17840,3015,2000,1560,1405,340,0,0,0,0,0,3000,715,1140,15075,29350,30870,54745,63595,80709,0,65170,0,0,82054,0,0,,,0,0,,0,0,64,0.429,2.734,0.009,0.213,0,0,0,0,0,0,8,18,,,,0,0,0,0,0,0,13653.492,2727.714,861.6,313.8,280.578,82.674,0,179505.078,2.097,0.101,0.032,0.014,0.029,0.014,0.008,0.002,0,0,1,68,,,326,239.868,107.604,183.234,2437.524,6770.418,14385.03,27664.164,9122.058,,,0,,0
2025-06-24 13:00,60,"GLGN_GN111_NILGUN_RESTURANT/ULoCell:NodeB Function Name=NGN01_39611_GN111_NILGUN_RESTURANT, Local Cell ID=45473, Cell Name=N/A",Reliable,1619252,81738,35095,17148,8893,5795,3869,3160,4012,2811,2468,2343,1927,1756,1710,1422,1120,805,720,761,942,818,429,393,131,493,10230,6870,689332,31812,26843,6125,882133,12375,3449,0,34,31,13874,2283,1699,1535,1149,822,598,260,0,0,0,2528,1679,1462,1102,860,480,210,4,6,13,2210,3,4,6,96,204,979,3281,17,9586,11485,345,0,9678,142,0,0,,,0,0,,0,0,7,0.021,0.97,0.001,0.037,0,0,0,0,0,0,1,1,,,,0.465,0.008,0,0,0,0,1276.182,572.664,459.792,313.548,210.756,75.444,22.524,19438.189,0.031,0,0,0,0,0,0,0,0.431,0,25,64,,,2,3.078,2.478,7.854,49.944,160.542,1110.854,3694.364,0.594,,,0,,0
2025-06-24 13:00,60,"GLGN_GN111_NILGUN_RESTURANT/ULoCell:NodeB Function Name=NGN01_39611_GN111_NILGUN_RESTURANT, Local Cell ID=45472, Cell Name=N/A",Reliable,1705836,54406,15301,7749,4806,3096,2643,1201,1243,1033,742,606,281,223,88,95,73,50,27,29,70,77,113,200,22,0,692,5083,1739537,54350,40466,9280,3358125,23808,6000,0,40,66,30541,180,21,13,1,1,0,0,0,0,0,204,57,0,0,0,0,0,11,26,37,4179,5,165,708,850,1771,4033,3506,6705,19219,22671,1458,0,19017,663,0,0,,,0,0,,0,0,1,0.036,1.615,0.002,0.034,0,0,0,0,0,0,1,1,,,,1.85,0.012,0.001,0,0,0,424.536,263.196,0,0,0,0,0,32544.365,0.03,0.001,0,0,0,0,0,0,1.792,0,0,93,,,132,0.372,21.012,92.13,361.95,559.164,3043.028,4260.18,1096.716,,,0,,0
2025-06-24 13:00,60,"GLGN_GN111_NILGUN_RESTURANT/ULoCell:NodeB Function Name=NGN01_39611_GN111_NILGUN_RESTURANT, Local Cell ID=45471, Cell Name=N/A",Reliable,1236227,335678,113252,62393,25790,10133,5260,3772,4804,1473,372,158,82,64,85,43,39,40,33,48,70,69,71,55,0,0,569,15392,1461471,222636,159629,42063,2476921,145566,35767,0,98,125,196760,1523,0,0,0,0,0,0,0,0,0,1851,0,0,0,0,0,0,502,792,2147,9027,0,25,185,357,11666,53824,53736,78515,99869,153064,5592,0,97285,5365,0,0,,,0,0,,0,0,5,0.128,1.297,0.005,0.233,0,0,0,0,0,0,5,4,,,,1.362,0.054,0.003,0,0,0,2056.256,0,0,0,0,0,0,110776.984,0.059,0.002,0.001,0.001,0.001,0,0,0,1.233,0,0,116,,,428,0,20.466,14.796,197.664,7120.174,35536.043,33263.406,35116.156,,,0,,0
2025-06-24 13:00,60,"GLGN_GN027_CATALKOY/ULoCell:NodeB Function Name=NGN01_39527_GN027_CATALKOY, Local Cell ID=43623, Cell Name=N/A",Reliable,1338899,168504,86856,55540,34942,21855,14790,11254,14292,8403,4996,6519,2921,2227,1923,1225,1159,1133,1262,3089,6162,4110,1242,5626,625,454,29326,436923,1800008,1280917,1005711,615185,19924946,697397,378393,0,223,206,928008,51100,21170,18584,13818,12649,11035,3577,0,0,0,84653,28523,23955,17404,15825,13416,3634,27231,9480,4407,64586,291,1247,6215,67128,145644,117423,152958,354083,551111,743385,84210,0,497299,65846,0,0,,,0,0,,0,0,19,1.372,4.911,0.048,0.306,1,0,0,0,0,0,58,53,,,,9.992,0.291,0.02,0.005,0.001,0,70000.328,15967.106,10954.526,5351.906,4295.59,3598.532,1079.154,747470.688,1.858,0.055,0.021,0.009,0.017,0.005,0.003,0.001,9.125,0,12,50,,,442,195.156,457.536,1598.142,20103.816,55039.895,67445.758,194259.484,72711.273,,,0,,0
2025-06-24 13:00,60,"GLGN_GN027_CATALKOY/ULoCell:NodeB Function Name=NGN01_39527_GN027_CATALKOY, Local Cell ID=43622, Cell Name=N/A",Reliable,1127513,219060,69209,36419,23502,19365,19760,17795,41506,47044,43593,38746,26649,20597,15929,11047,5401,2946,2126,1453,1163,2082,2980,3130,398,592,47724,38995,1708081,236155,150678,49949,4345130,137058,45533,0,124,280,193847,83682,53211,39353,17810,12485,5547,3634,0,0,0,104253,66908,49660,21577,14025,5919,4028,2280,2025,1022,11384,121,788,1913,5603,13106,12279,51981,45906,110548,138497,10744,0,102874,10157,0,0,,,0,0,,0,0,8,0.148,2.05,0.009,0.14,0,0,0,0,0,0,10,8,,,,2.158,0.063,0.004,0,0,0,24228.936,17085.594,13005.75,6146.344,3994.304,1986.764,1351.5,128117.453,0.3,0.007,0.002,0.001,0.002,0,0,0,2.032,0,169,140,,,357,49.176,422.862,500.556,1616.478,3744.654,6284.008,52890.234,10343.274,,,0,,0
2025-06-24 13:00,60,"GLGN_GN027_CATALKOY/ULoCell:NodeB Function Name=NGN01_39527_GN027_CATALKOY, Local Cell ID=43621, Cell Name=N/A",Reliable,90870,400191,522126,368122,160616,84018,48447,29699,42888,18483,10085,6270,4362,3232,2674,2289,1198,1015,733,616,674,349,195,428,331,93,13678,112228,1800004,751924,529561,294159,11674362,349845,167771,0,118,289,480545,79378,14566,9586,4796,3157,967,72,0,0,0,120497,19124,11901,6042,3507,837,106,10454,4709,3621,43941,177,643,2437,21485,61662,40023,68430,127974,249881,380248,26680,0,233610,22463,0,0,,,0,0,,0,0,8,0.579,2.804,0.025,0.175,0,0,0,0,0,0,26,26,,,,6.047,0.158,0.009,0.002,0,0,73189.469,13111.42,6610.978,1789.082,1056.158,226.854,25.83,384735.469,0.761,0.017,0.006,0.004,0.005,0.002,0.001,0,5.536,0,15,49,,,321,69.048,210.654,763.966,5785.266,19921.602,27810.414,81105.914,25644.348,,,0,,0
2025-06-24 13:00,60,"GLGN_GN142_SEVENER_RESTURANT/ULoCell:NodeB Function Name=NGN01_39900_GN142_SEVENER_RESTURANT, Local Cell ID=47993, Cell Name=N/A",Reliable,1539146,144857,49521,24247,11451,7493,5024,3662,5585,2345,1463,950,707,591,470,413,426,253,95,92,177,109,78,267,195,402,3112,17646,1604659,122553,105545,19552,4645360,93275,13470,0,48,200,97031,2200,320,170,44,44,44,36,0,0,0,4125,639,326,15,15,11,2,31,41,47,18617,20,40,61,567,1564,3321,33610,1827,106644,92544,137,0,108402,92,0,0,,,0,0,,0,0,3,0.071,0.837,0.008,0.221,0,0,0,0,0,0,4,5,,,,2.544,0.047,0.005,0.001,0,0,13806.042,2273.91,1198.758,10.686,10.686,10.314,0.726,118965.195,0.026,0,0,0,0,0,0,0,2.442,0,6,172,,,12,10.104,29.634,58.946,616.568,1638.114,5220.14,57842.867,1301.032,,,0,,0
2025-06-24 13:00,60,"GLGN_GN142_SEVENER_RESTURANT/ULoCell:NodeB Function Name=NGN01_39900_GN142_SEVENER_RESTURANT, Local Cell ID=47992, Cell Name=N/A",Reliable,1329695,343169,68724,26760,10243,5234,3165,2215,1548,748,424,588,572,324,153,360,2503,500,1420,1002,95,51,51,159,155,162,6852,64622,1674491,326296,176959,120242,5175397,147075,97985,0,101,166,246842,3686,2082,2067,1915,1890,299,19,0,0,0,5269,2819,2807,2610,2574,596,0,4264,3492,1616,12423,64,557,2122,14774,28070,18687,19317,64477,96898,181293,10248,0,95235,4317,0,0,,,0,0,,0,0,11,0.212,1.755,0.01,0.138,1,0,0,0,0,0,11,10,,,,2.805,0.049,0.003,0,0,0,4445.148,1276.17,1271.568,645.486,639.51,131.856,0,125977.43,0.18,0.004,0.002,0.001,0.002,0,0,0,2.613,0,4,37,,,466,6.672,71.358,264.816,3115.314,11476.18,12673.75,24789.182,15001.572,,,0,,0
2025-06-24 13:00,60,"GLGN_GN142_SEVENER_RESTURANT/ULoCell:NodeB Function Name=NGN01_39900_GN142_SEVENER_RESTURANT, Local Cell ID=47991, Cell Name=N/A",Reliable,1278170,267928,85770,43230,29763,19308,12874,9571,15713,9962,5411,3446,3655,4034,2754,2054,1352,686,403,315,1036,1441,197,455,304,186,11486,46255,1727519,253941,216251,45859,5055084,185078,32299,0,76,83,208224,20878,7417,3864,2433,2022,1681,0,0,0,0,28500,10286,5732,2939,2456,1868,9,704,231,266,22519,1,144,295,1751,6088,17762,54664,6074,228357,194834,1841,0,228976,2987,0,0,,,0,0,,0,0,8,0.152,1.358,0.011,0.162,0,0,0,0,0,0,2,7,,,,2.745,0.122,0.014,0.004,0,0,30617.027,7878.194,4143.47,1261.64,1008.368,599.348,1.602,252274.047,0.044,0.002,0.001,0.001,0.001,0,0,0,2.575,0,46,137,,,47,0.69,74.028,140.082,1248.866,5236.566,23573.377,102217.844,5665.586,,,0,,0
2025-06-24 13:00,60,"SRGN_GN052_ELEXSUS_OTEL_A/ULoCell:NodeB Function Name=NGN01_39552_GN052_ELEXSUS_OTEL_A, Local Cell ID=45734, Cell Name=N/A",Reliable,1799176,575,170,51,21,10,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,34313,1798,1569,229,32515,109,30,0,2,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,44,161,0,0,45,0,0,0,,,0,0,,0,0,2,0.001,0.124,0,0.008,0,0,0,0,0,0,0,0,,,,0.018,0,0,0,0,0,0,0,0,0,0,0,0,990.902,0,0,0,0,0,0,0,0,0.013,0,0,27,,,0,0,0,0,0,0,0,0,0,,,0,,0
2025-06-24 13:00,60,"SRGN_GN052_ELEXSUS_OTEL_A/ULoCell:NodeB Function Name=NGN01_39552_GN052_ELEXSUS_OTEL_A, Local Cell ID=45733, Cell Name=N/A",Reliable,1764660,25430,5568,2269,854,355,258,188,203,72,40,32,19,18,9,7,23,5,4,0,0,0,0,0,0,0,11,4176,707939,38470,25120,11759,770766,18824,4271,0,39,0,23392,157,50,0,0,0,0,0,0,0,0,378,49,0,0,0,0,0,163,134,130,1649,0,2,50,291,774,1003,6571,2096,16203,19936,404,0,16269,290,0,0,,,0,0,,0,0,5,0.023,0.939,0.001,0.062,0,0,0,0,0,0,0,0,,,,0.416,0.008,0,0,0,0,1333.702,177.95,0,0,0,0,0,18762.793,0.019,0.001,0,0,0,0,0,0,0.391,0,1,175,,,103,0,1.044,6.654,82.698,279.978,619.764,7873.04,633.702,,,0,,0
2025-06-24 13:00,60,"SRGN_GN052_ELEXSUS_OTEL_A/ULoCell:NodeB Function Name=NGN01_39552_GN052_ELEXSUS_OTEL_A, Local Cell ID=45732, Cell Name=N/A",Reliable,1345439,127960,71351,51270,33327,22480,16064,13144,17454,12821,10446,7860,6682,6115,5625,4968,4825,4434,4386,4545,7244,6014,6011,7113,1680,750,58111,22974,447442,72599,44903,24365,526221,30453,15343,0,80,111,40010,6655,3116,2756,2014,1703,1200,312,0,0,0,16335,6945,5953,3267,2656,1258,56,668,324,119,9205,103,371,1930,3954,3000,2516,1477,13105,22253,28600,2450,0,20788,2126,0,0,,,0,0,,0,0,36,0.053,2.384,0.003,0.224,1,1,0,0,0,0,9,1,,,,0.288,0.006,0.001,0,0,0,4270.684,2047.188,1738.602,813.756,562.584,296.316,12.066,33178.492,0.039,0.002,0.001,0.001,0.001,0,0,0,0.182,0,14,23,,,201,59.208,160.92,331.944,1492.38,2404.262,2502.7,1946.444,3772.426,,,0,,0
2025-06-24 13:00,60,"SRGN_GN052_ELEXSUS_OTEL_A/ULoCell:NodeB Function Name=NGN01_39552_GN052_ELEXSUS_OTEL_A, Local Cell ID=45731, Cell Name=N/A",Reliable,1135007,333644,154911,75977,32594,16336,10263,7443,11030,11696,8064,2474,395,121,45,4,6,0,0,0,0,0,0,0,0,0,43,2209,331681,24767,15261,4882,342795,14413,4708,0,31,33,20563,338,30,3,0,0,0,0,0,0,0,552,42,25,0,0,0,0,254,184,180,4081,0,361,114,207,223,215,1358,1432,9523,15288,867,0,9223,630,0,0,,,0,0,,0,0,6,0.014,0.467,0.001,0.019,0,0,0,0,0,0,0,1,,,,0.186,0.001,0,0,0,0,363.63,18.6,11.892,0,0,0,0,10520.53,0.013,0.001,0,0,0,0,0,0,0.141,0,0,45,,,80,0,120.78,15.204,128.49,124.272,114.318,1588.458,336.474,,,0,,0
2025-06-24 13:00,60,"SRGN_GN053_ELEXSUS_OTEL_B/ULoCell:NodeB Function Name=NGN01_39553_GN053_ELEXSUS_OTEL_B, Local Cell ID=45742, Cell Name=N/A",Reliable,1792276,6347,819,296,87,41,34,21,67,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,278566,7242,6274,990,277540,6146,870,0,7,0,6611,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,11,11,46,480,0,0,0,36,180,43,1626,60,4630,6118,3,0,4741,1,0,0,,,0,0,,0,0,2,0.004,0.15,0,0.011,0,0,0,0,0,0,0,0,,,,0.154,0.003,0,0,0,0,227.13,0,0,0,0,0,0,4931.722,0.001,0,0,0,0,0,0,0,0.146,0,0,104,,,26,0,0,0,30.27,145.242,32.766,1718.014,43.434,,,0,,0
2025-06-24 13:00,60,"SRGN_GN053_ELEXSUS_OTEL_B/ULoCell:NodeB Function Name=NGN01_39553_GN053_ELEXSUS_OTEL_B, Local Cell ID=45741, Cell Name=N/A",Reliable,1763359,16181,7909,5314,3643,2368,904,221,84,14,6,4,3,4,2,3,9,0,0,0,0,0,0,0,0,0,3,2630,545237,31110,15695,12878,570800,13825,11601,0,29,30,24646,142,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,393,185,90,1396,0,0,5,168,1742,2495,4218,5707,7381,18792,489,0,7327,293,0,0,,,0,0,,0,0,4,0.018,0.969,0.001,0.024,0,0,0,0,0,0,0,1,,,,0.305,0.003,0,0,0,0,83.658,0,0,0,0,0,0,8711.638,0.019,0.001,0,0,0,0,0,0,0.29,0,0,35,,,270,0,0,1.77,65.184,619.118,983.598,3162.942,2297.396,,,0,,0
2025-06-24 13:00,60,"GLGN_GN002_ACAPULCO_CASINO/ULoCell:NodeB Function Name=NGN01_39502_GN002_ACAPULCO_CASINO, Local Cell ID=48863, Cell Name=N/A",Reliable,1797833,1039,497,239,210,92,78,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,124660,25742,9270,9057,121396,8537,8640,0,48,0,19653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,205,108,179,11,48,137,1185,4451,2281,803,9609,4813,11037,1430,0,3670,1277,0,0,,,0,0,,0,0,14,0.014,1,0.001,0.048,6,0,0,0,0,0,0,0,,,,0.067,0.003,0,0,0,0,0,0,0,0,0,0,0,5338.104,0.009,0.001,0,0,0,0,0,0,0.062,0,0,3,,,726,1.062,7.008,13.698,202.272,2087.292,748.522,491.604,2604.21,,,0,,0
2025-06-24 13:00,60,"GLGN_GN002_ACAPULCO_CASINO/ULoCell:NodeB Function Name=NGN01_39502_GN002_ACAPULCO_CASINO, Local Cell ID=48862, Cell Name=N/A",Reliable,1798781,730,198,127,73,36,22,13,11,10,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,30816,2121,1852,269,28695,88,19,0,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,35,68,0,0,36,0,0,0,,,0,0,,0,0,2,0.001,0.48,0,0.004,0,0,0,0,0,0,0,0,,,,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,1109.838,0,0,0,0,0,0,0,0,0.015,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,,0
2025-06-24 13:00,60,"GLGN_GN002_ACAPULCO_CASINO/ULoCell:NodeB Function Name=NGN01_39502_GN002_ACAPULCO_CASINO, Local Cell ID=48861, Cell Name=N/A",Reliable,1800037,731,262,218,271,300,236,216,145,55,14,3,6,2,2,3,2,2,2,5,0,0,0,0,0,0,16,396,100387,6178,2690,3489,101104,2690,3489,0,10,0,5469,36,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,166,32,16,449,0,0,0,20,389,410,586,757,2929,4957,0,0,2980,0,0,0,,,0,0,,0,0,3,0.003,0.333,0,0.02,1,0,0,0,0,0,0,0,,,,0.057,0.001,0,0,0,0,766.908,0,0,0,0,0,0,3020.118,0,0,0,0,0,0,0,0,0.055,0,0,42,,,294,0,0,0,7.08,177.762,213.546,1795.626,275.382,,,0,,0
2025-06-24 13:00,60,"GLGN_GN002_ACAPULCO_CASINO/ULoCell:NodeB Function Name=NGN01_39502_GN002_ACAPULCO_CASINO, Local Cell ID=43673, Cell Name=N/A",Reliable,813392,854632,77613,29333,10503,4576,2235,1193,1242,769,459,383,309,307,228,446,673,526,374,253,234,722,1610,503,0,0,5764,23959,1728077,185274,114090,46908,3192795,92100,34427,0,71,142,126388,1256,687,687,678,648,339,70,0,0,0,2301,991,991,812,802,420,119,1408,970,524,10704,44,7831,586,5285,6073,8198,24076,24832,78586,101920,3133,0,78314,2072,0,0,,,0,0,,0,0,7,0.108,1.061,0.006,0.056,0,0,0,0,0,0,3,5,,,,1.731,0.035,0.003,0,0,0,4436.036,674.682,674.682,242.976,239.364,119.25,15.828,95259.492,0.094,0.003,0.001,0,0.001,0,0,0,1.585,0,7,92,,,225,25.02,3030.192,216.714,1727.916,3407.358,6971.556,32871.422,7938.21,,,0,,0
2025-06-24 13:00,60,"GLGN_GN002_ACAPULCO_CASINO/ULoCell:NodeB Function Name=NGN01_39502_GN002_ACAPULCO_CASINO, Local Cell ID=43672, Cell Name=N/A",Reliable,1784794,6891,2546,1523,1177,891,661,621,998,835,600,377,243,130,82,60,25,19,6,2,4,3,2,7,6,9,148,1870,231126,17008,14267,2690,243995,13139,2407,0,19,0,13557,219,113,61,0,0,0,0,0,0,0,528,147,83,3,0,0,0,215,198,73,1717,121,54,9,60,83,252,3739,680,13212,12870,27,0,13425,28,0,0,,,0,0,,0,0,7,0.01,0.378,0.001,0.039,1,0,0,0,0,0,0,0,,,,0.121,0.006,0,0,0,0,1125.96,613.692,281.748,1.062,0,0,0,15039.404,0.016,0,0,0,0,0,0,0,0.107,0,0,81,,,244,52.092,22.008,3.858,38.766,75.3,219.694,6596.228,95.404,,,0,,0
