"id","flow_id","all_table_id","schema_name","table_name","column_name","object_key","object_key2","column_name_lookup","column_description","column_order_id","column_type","column_formula","column_length","model_type","is_column_gen","column_gen_formula","is_column_agg","column_agg_formula","need_refresh","is_generated","is_failed","is_active","created_time","created_by","updated_time","updated_by","extra_info","flow_code"
381,158,23,pm,t00158n000010,fraud_announcement_resp_count,FRAUD_ANNOUNCEMENT_RESP_COUNT,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
380,158,23,pm,t00158n000010,continue_resp__count,CONTINUE_RESP_COUNT,,,,7,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
379,158,23,pm,t00158n000010,cancelled_announcement_count,CANCELLED_ANNOUNCEMENT_COUNT,,,,6,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
378,158,23,pm,t00158n000010,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
387,158,23,pm,t00158n000010,sample_interval,SAMPLE_INTERVAL,,,,14,VARCHAR,"100",,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
300,158,19,pm,t00158n000006,sample_interval,SAMPLE_INTERVAL,,,,11,VARCHAR,"100",,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
663,161,38,pm,t00161n000001,jitteralarmthreshold,JitterAlarmThreshold,,,,10,NUMERIC,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.702 +0300,,2026-02-28 14:44:54.160 +0300,,,
675,161,38,pm,t00161n000001,vpnname,VpnName,,,,22,VARCHAR,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
661,161,38,pm,t00161n000001,destip,DestIp,,,,8,VARCHAR,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.702 +0300,,2026-02-28 14:44:54.160 +0300,,,
662,161,38,pm,t00161n000001,destname,DestName,,,,9,VARCHAR,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.702 +0300,,2026-02-28 14:44:54.160 +0300,,,
390,158,24,pm,t00158n000011,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 13:53:06.953 +0300,,2026-02-27 14:51:49.331 +0300,,,
700,163,39,pm,t00163n000001,vpnname,VpnName,,,,23,VARCHAR,,,VARIABLE,false,,false,,false,true,false,true,2026-03-03 16:25:13.866 +0300,,2026-03-03 16:32:14.624 +0300,,,
676,161,38,pm,t00161n000001,unique_row_code,etlApp.info_uniqueRowCode,,,,23,VARCHAR,,,INFO,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
699,163,39,pm,t00163n000001,timegroup,TimeGroup,,,,22,VARCHAR,,,VARIABLE,false,,false,,false,true,false,true,2026-03-03 16:25:13.866 +0300,,2026-03-03 16:32:14.624 +0300,,,
267,158,17,pm,t00158n000004,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:34:42.378 +0300,,2026-02-27 14:39:38.479 +0300,,,
268,158,17,pm,t00158n000004,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:34:42.379 +0300,,2026-02-27 14:39:38.479 +0300,,,
269,158,17,pm,t00158n000004,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:34:42.379 +0300,,2026-02-27 14:39:38.479 +0300,,,
270,158,17,pm,t00158n000004,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:34:42.379 +0300,,2026-02-27 14:39:38.479 +0300,,,
271,158,17,pm,t00158n000004,failed_req_count,FAILED_REQ_COUNT,,,,6,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:34:42.379 +0300,,2026-02-27 14:39:38.479 +0300,,,
283,158,18,pm,t00158n000005,cpu_usage_ratio,CPU_USAGE_RATIO,,,,6,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:36:22.424 +0300,,2026-02-27 14:39:38.677 +0300,,,
284,158,18,pm,t00158n000005,disk_usage_ratio,DISK_USAGE_RATIO,,,,7,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:36:22.424 +0300,,2026-02-27 14:39:38.677 +0300,,,
281,158,18,pm,t00158n000005,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:36:22.424 +0300,,2026-02-27 14:39:38.677 +0300,,,
282,158,18,pm,t00158n000005,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:36:22.424 +0300,,2026-02-27 14:39:38.677 +0300,,,
307,158,19,pm,t00158n000006,vowifi_android_req_count,VOWIFI_ANDROID_REQ_COUNT,,,,18,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
308,158,19,pm,t00158n000006,vowifi_ios_req_count,VOWIFI_IOS_REQ_COUNT,,,,19,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
309,158,19,pm,t00158n000006,vowifi_req_count,VOWIFI_REQ_COUNT,,,,20,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
298,158,19,pm,t00158n000006,lactac_site_matched_resp_count,LACTAC_SITE_MATCHED_RESP_COUNT,,,,9,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
299,158,19,pm,t00158n000006,rehome_matched_resp_count,REHOME_MATCHED_RESP_COUNT,,,,10,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
295,158,19,pm,t00158n000006,hostname,HOSTNAME,,,,6,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
294,158,19,pm,t00158n000006,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
293,158,19,pm,t00158n000006,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
353,158,22,pm,t00158n000009,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 13:44:40.699 +0300,,2026-02-27 14:39:39.255 +0300,,,
756,160,43,pm,t00160n000001,action,Action,,,,7,VARCHAR,,,VARIABLE,false,,false,,false,true,false,true,2026-03-06 15:52:11.673 +0300,,2026-03-06 15:54:17.438 +0300,,,
321,158,20,pm,t00158n000007,sample_interval,SAMPLE_INTERVAL,,,,11,VARCHAR,"100",,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
682,163,39,pm,t00163n000001,availability,AVAILABILITY,,,,5,VARCHAR,,,VARIABLE,false,,false,,false,true,false,true,2026-03-03 16:25:13.865 +0300,,2026-03-03 16:32:14.624 +0300,,,
678,163,39,pm,t00163n000001,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-03-03 16:25:13.864 +0300,,2026-03-03 16:32:14.624 +0300,,,
679,163,39,pm,t00163n000001,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-03-03 16:25:13.865 +0300,,2026-03-03 16:32:14.624 +0300,,,
680,163,39,pm,t00163n000001,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-03-03 16:25:13.865 +0300,,2026-03-03 16:32:14.624 +0300,,,
681,163,39,pm,t00163n000001,unique_row_code,etlApp.info_uniqueRowCode,,,,4,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-03-03 16:25:13.865 +0300,,2026-03-03 16:32:14.624 +0300,,,
433,158,26,pm,t00158n000013,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 14:00:01.154 +0300,,2026-02-27 14:39:40.410 +0300,,,
434,158,26,pm,t00158n000013,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
443,158,26,pm,t00158n000013,release_resp_count,RELEASE_RESP_COUNT,,,,13,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
442,158,26,pm,t00158n000013,pcui_resp_count,PCUI_RESP_COUNT,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
441,158,26,pm,t00158n000013,kpi_interval,KPI_INTERVAL,,,,11,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
440,158,26,pm,t00158n000013,kpi_type,KPI-TYPE,,,,10,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
684,163,39,pm,t00163n000001,delayalarmthreshold,DelayAlarmThreshold,,,,7,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-03-03 16:25:13.865 +0300,,2026-03-03 16:32:14.624 +0300,,,
685,163,39,pm,t00163n000001,delayaverage,DelayAverage,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-03-03 16:25:13.865 +0300,,2026-03-03 16:32:14.624 +0300,,,
683,163,39,pm,t00163n000001,alarmpolicyname,AlarmPolicyName,,,,6,VARCHAR,,,VARIABLE,false,,false,,false,true,false,true,2026-03-03 16:25:13.865 +0300,,2026-03-03 16:32:14.624 +0300,,,
677,161,38,pm,t00161n000001,unique_row_hash_code,etlApp.info_uniqueRowHashCode,,,,24,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
439,158,26,pm,t00158n000013,hostname,HOSTNAME,,,,9,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
438,158,26,pm,t00158n000013,fraud_announcement_resp_count,FRAUD_ANNOUNCEMENT_RESP_COUNT,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
432,158,26,pm,t00158n000013,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 14:00:01.154 +0300,,2026-02-27 14:39:40.410 +0300,,,
431,158,26,pm,t00158n000013,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 14:00:01.154 +0300,,2026-02-27 14:39:40.410 +0300,,,
435,158,26,pm,t00158n000013,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
437,158,26,pm,t00158n000013,continue_resp_count,CONTINUE_RESP_COUNT,,,,7,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
292,158,19,pm,t00158n000006,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
291,158,19,pm,t00158n000006,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
436,158,26,pm,t00158n000013,cancelled_announcement_count,CANCELLED_ANNOUNCEMENT_COUNT,,,,6,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:00:01.155 +0300,,2026-02-27 14:39:40.410 +0300,,,
290,158,19,pm,t00158n000006,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
310,158,19,pm,t00158n000006,zone_default_resp_count,ZONE_DEFAULT_RESP_COUNT,,,,21,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
297,158,19,pm,t00158n000006,kpi_interval,KPI_INTERVAL,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:41:15.109 +0300,,2026-02-27 14:39:38.814 +0300,,,
322,158,20,pm,t00158n000007,service_default_resp_count,SERVICE_DEFAULT_RESP_COUNT,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
320,158,20,pm,t00158n000007,rehome_matched_resp_count,REHOME_MATCHED_RESP_COUNT,,,,10,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
319,158,20,pm,t00158n000007,lactac_site_matched_resp_count,LACTAC_SITE_MATCHED_RESP_COUNT,,,,9,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
318,158,20,pm,t00158n000007,kpi_interval,KPI_INTERVAL,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
317,158,20,pm,t00158n000007,kpi_type,KPI-TYPE,,,,7,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
316,158,20,pm,t00158n000007,hostname,HOSTNAME,,,,6,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
315,158,20,pm,t00158n000007,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
314,158,20,pm,t00158n000007,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
313,158,20,pm,t00158n000007,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
312,158,20,pm,t00158n000007,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
311,158,20,pm,t00158n000007,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
335,158,21,pm,t00158n000008,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:43:31.639 +0300,,2026-02-27 14:39:39.118 +0300,,,
354,158,22,pm,t00158n000009,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:44:40.699 +0300,,2026-02-27 14:39:39.255 +0300,,,
355,158,22,pm,t00158n000009,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:44:40.699 +0300,,2026-02-27 14:39:39.255 +0300,,,
497,158,30,pm,t00158n000017,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 14:10:11.026 +0300,,2026-02-27 14:39:37.556 +0300,,,
496,158,30,pm,t00158n000017,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 14:10:11.026 +0300,,2026-02-27 14:39:37.556 +0300,,,
495,158,30,pm,t00158n000017,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 14:10:11.026 +0300,,2026-02-27 14:39:37.556 +0300,,,
356,158,22,pm,t00158n000009,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:44:40.699 +0300,,2026-02-27 14:39:39.255 +0300,,,
363,158,22,pm,t00158n000009,sample_interval,SAMPLE_INTERVAL,,,,11,VARCHAR,"100",,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:44:40.700 +0300,,2026-02-27 14:39:39.255 +0300,,,
491,158,29,pm,t00158n000016,sample_interval,SAMPLE_INTERVAL,,,,9,VARCHAR,"100",,VARIABLE,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
357,158,22,pm,t00158n000009,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:44:40.700 +0300,,2026-02-27 14:39:39.255 +0300,,,
358,158,22,pm,t00158n000009,hostname,HOSTNAME,,,,6,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:44:40.700 +0300,,2026-02-27 14:39:39.255 +0300,,,
359,158,22,pm,t00158n000009,kpi_type,KPI-TYPE,,,,7,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:44:40.700 +0300,,2026-02-27 14:39:39.255 +0300,,,
360,158,22,pm,t00158n000009,kpi_interval,KPI_INTERVAL,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:44:40.700 +0300,,2026-02-27 14:39:39.255 +0300,,,
361,158,22,pm,t00158n000009,lactac_site_matched_resp_count,LACTAC_SITE_MATCHED_RESP_COUNT,,,,9,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:44:40.700 +0300,,2026-02-27 14:39:39.255 +0300,,,
362,158,22,pm,t00158n000009,rehome_matched_resp_count,REHOME_MATCHED_RESP_COUNT,,,,10,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:44:40.700 +0300,,2026-02-27 14:39:39.255 +0300,,,
364,158,22,pm,t00158n000009,service_default_resp_count,SERVICE_DEFAULT_RESP_COUNT,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:44:40.700 +0300,,2026-02-27 14:39:39.255 +0300,,,
365,158,22,pm,t00158n000009,service_unavailable_resp_count,SERVICE_UNAVAILABLE_RESP_COUNT,,,,13,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:44:40.700 +0300,,2026-02-27 14:39:39.255 +0300,,,
377,158,23,pm,t00158n000010,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
376,158,23,pm,t00158n000010,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
375,158,23,pm,t00158n000010,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
688,163,39,pm,t00163n000001,jitteralarmthreshold,JitterAlarmThreshold,,,,11,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-03-03 16:25:13.865 +0300,,2026-03-03 16:32:14.624 +0300,,,
689,163,39,pm,t00163n000001,jitteraverage,JitterAverage,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-03-03 16:25:13.865 +0300,,2026-03-03 16:32:14.624 +0300,,,
489,158,29,pm,t00158n000016,kpi_type,KPI-TYPE,,,,7,NUMERIC,,,VARIABLE,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
487,158,29,pm,t00158n000016,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
486,158,29,pm,t00158n000016,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
485,158,29,pm,t00158n000016,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
484,158,29,pm,t00158n000016,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
483,158,29,pm,t00158n000016,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
494,158,29,pm,t00158n000016,total_req_count_week,TOTAL_REQ_COUNT_WEEK,,,,12,NUMERIC,,,VARIABLE,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
493,158,29,pm,t00158n000016,total_req_count_month,TOTAL_REQ_COUNT_MONTH,,,,11,NUMERIC,,,VARIABLE,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
492,158,29,pm,t00158n000016,total_req_count_hour,TOTAL_REQ_COUNT_HOUR,,,,10,NUMERIC,,,VARIABLE,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
490,158,29,pm,t00158n000016,kpi_interval,KPI_INTERVAL,,,,8,NUMERIC,,,VARIABLE,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
488,158,29,pm,t00158n000016,hostname,HOSTNAME,,,,6,VARCHAR,,100,VARIABLE,false,,false,,true,false,false,true,2026-02-27 14:05:26.184 +0300,,2026-02-27 14:12:55.274 +0300,,,
451,158,27,pm,t00158n000014,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
402,158,24,pm,t00158n000011,lactac_site_matched_resp_count,LACTAC_SITE_MATCHED_RESP_COUNT,,,,13,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:53:06.954 +0300,,2026-02-27 14:51:49.331 +0300,,,
449,158,27,pm,t00158n000014,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 14:02:02.170 +0300,,2026-02-27 14:39:23.480 +0300,,,
400,158,24,pm,t00158n000011,kpi_type,KPI-TYPE,,,,11,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:53:06.954 +0300,,2026-02-27 14:51:49.331 +0300,,,
467,158,28,pm,t00158n000015,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
466,158,28,pm,t00158n000015,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 14:04:07.597 +0300,,2026-02-27 14:39:23.669 +0300,,,
465,158,28,pm,t00158n000015,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 14:04:07.597 +0300,,2026-02-27 14:39:23.669 +0300,,,
479,158,28,pm,t00158n000015,release_sms_resp_count,RELEASE_SMS_RESP_COUNT,,,,15,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
478,158,28,pm,t00158n000015,release_sms_ratio,RELEASE_SMS_RATIO,,,,14,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
477,158,28,pm,t00158n000015,mt_sms_count,MT_SMS_COUNT,,,,13,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
476,158,28,pm,t00158n000015,mo_sms_count,MO_SMS_COUNT,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
475,158,28,pm,t00158n000015,kpi_interval,KPI_INTERVAL,,,,11,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
474,158,28,pm,t00158n000015,kpi_type,KPI-TYPE,,,,10,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
473,158,28,pm,t00158n000015,hostname,HOSTNAME,,,,9,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
472,158,28,pm,t00158n000015,customer_id,CUSTOMER_ID,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
